,date,value,action,reward,balance,coin
0,,100000000.0,0.0,0.09725761526611018,124997500.0,-1.185255422543558
1,,100006389.41566908,6.0,-0.2567002608489308,74999792.79095797,1.1857527794127234
2,,99997832.88653702,6.0,0.30482609572142455,74993374.91507104,1.185820046562672
3,,100010027.52738045,6.0,-0.20332104851515273,75002518.72958592,1.185149521572067
4,,100003247.88714868,6.0,-0.09667515999046954,74997435.76124856,1.1851534473471046
5,,100000025.46320675,6.0,-0.3988315597374118,74995018.83779828,1.1850309940417456
6,,99986729.98664168,6.0,-0.23889791128285368,74985048.6506167,1.1852667202475364
7,,99978767.9804765,6.0,-0.0255281690140664,74979077.14422488,1.1853128465461718
8,,99977917.73430692,6.0,-0.29222991394228937,74978438.96872783,1.1851060635630606
9,,99968177.9780503,6.0,0.18618695610933325,74971135.30518734,1.1852153982174651
10,,99975624.5613812,6.0,-0.11445347679760963,74976718.58149625,1.1847137574226336
11,,99971809.43559897,6.0,-0.29217935349318996,74973858.27237794,1.1846123973314884
12,,99962072.18168835,6.0,-0.23887894661985967,74966556.26307079,1.1847216291562572
13,,99954112.50441998,6.0,-0.594447407723384,74960586.76987825,1.1847677086079698
14,,99934305.29962565,6.0,-0.16778843873050295,74945733.24523377,1.1852353681344663
15,,99928716.95245612,6.0,0.14183291031143538,74941541.19804755,1.1851972027475404
16,,99934387.2109863,6.0,0.2602608180202045,74945792.76395817,1.1847585917129377
17,,99944791.42839701,6.0,-0.13222968650032557,74953595.0516456,1.1841519327551127
18,,99940384.98471123,6.0,-0.16776989242214724,74950291.5499155,1.184071667038425
19,,99934795.76025979,6.0,-0.15,74946099.9998798,1.1840335034745597
20,,99929798.93994476,6.0,-0.3454734484964704,74942352.59009106,1.183974300845297
21,,99918290.4664226,6.0,-0.5588237734059878,74933722.29876766,1.1841466042477198
22,,99899677.22942445,6.0,-0.18556928403730852,74919763.83464454,1.184571788714213
23,,99893498.57021195,6.0,0.08249733191031564,74915129.21672115,1.184554708528542
24,,99896795.74223383,6.0,-0.15,74917601.22012927,1.1842006181065676
25,,99891800.15568772,6.0,-0.15,74913855.40186834,1.1841413992234018
26,,99886805.44079028,6.0,-0.3633549870788788,74910109.6154528,1.1840821906729686
27,,99874706.48250633,6.0,-0.132215357981429,74901036.53453098,1.1842756952416147
28,,99870305.29300518,6.0,-0.15,74897735.28524572,1.1841954241724197
29,,99865311.60849702,6.0,-0.15,74893990.31595023,1.1841362123944343
30,,99860318.21807449,6.0,-0.18556844052364355,74890245.52281019,1.1840770041035202
31,,99854141.00032471,6.0,-0.13221493620453123,74885613.00717077,1.184059917947217
32,,99849740.28721091,6.0,-0.2033539260558795,74882312.559173,1.1839796557404003
33,,99842971.66149212,6.0,-0.20335772222746443,74877236.60591732,1.183983631314535
34,,99836203.54584338,6.0,-0.15,74872160.8575999,1.1839876135035148
35,,99831211.74406074,6.0,-0.4523819406559876,74868417.12266332,1.1839284142223945
36,,99816156.66715762,6.0,-0.11441130410017403,74857127.32249708,1.184227371240955
37,,99812350.71665773,6.0,-0.1855870070706177,74854272.20638597,1.1841260228332193
38,,99806175.75952756,6.0,-0.07882260820051461,74849641.47489637,1.1841089569040382
39,,99803553.63269207,6.0,-0.11441468159823483,74847674.74446246,1.18396547443167
40,,99799747.11810991,6.0,-0.3457099644127884,74844820.13766712,1.1838641413773419
41,,99788245.66441703,6.0,-0.15,74836195.19961849,1.1840367078527851
42,,99783256.61572275,6.0,-0.15,74832453.17423506,1.1839775103315544
43,,99778267.32816574,6.0,-0.25677875602167843,74828711.45802572,1.1839183099760997
44,,99769726.53513724,6.0,-0.16779899366290452,74822306.55668183,1.1839855521222942
45,,99764146.19769007,6.0,-0.13220058387922726,74818121.36064851,1.1839474294798498
46,,99759749.88378577,6.0,-0.23899496831460484,74814824.25623992,1.183867157380032
47,,99751802.05929291,6.0,-0.38141437998480127,74808864.05163789,1.183913336252527
48,,99739119.12977546,6.0,-0.48832541849695765,74799352.84384555,1.184128210017517
49,,99722883.40829425,6.0,-0.060926810148206154,74787177.13107903,1.1844698238347378
50,,99720859.15771218,6.0,0.008593917009101306,74785657.97860253,1.1843051133905629
51,,99721202.14104083,6.0,0.03824655663733243,74785915.02131085,1.1840560691170843
52,,99722727.86495121,6.0,-0.04317561311456424,74787059.14923242,1.1837649612420313
53,,99721292.41035394,6.0,-0.13219847128924012,74785982.85212909,1.183579324546656
54,,99716897.74437985,6.0,-0.15,74782687.29435205,1.183499071216054
55,,99711911.73044702,6.0,0.02334255127229891,74778948.0775984,1.1834398942561601
56,,99712843.20968144,6.0,-0.09660935497645551,74779646.19666763,1.1831700983634894
57,,99709631.75423554,6.0,0.1715935786999601,74777238.07632703,1.1830477652907565
58,,99716476.49253881,6.0,0.1862755271459063,74782370.53365017,1.1825677343106047
59,,99723906.61799514,7.0,-0.6200097197855542,49854472.96005824,2.3641341476932136
60,,99705787.66539119,6.0,-0.5589885708865666,74771862.97288123,1.1821045178833756
61,,99684715.68727337,6.0,0.08257117437720542,74758553.36229141,1.1824995929688418
62,,99688009.78126054,6.0,-0.11442818518174584,74761022.19005896,1.1821460224511495
63,,99684206.78139654,6.0,-0.15,74758170.66241874,1.1820448558245569
64,,99679222.35776787,6.0,-0.15,74754432.68259743,1.1819857510526
65,,99674238.2720394,6.0,0.008387978466015208,74750694.8675138,1.1819266502874282
66,,99674573.10544994,6.0,0.05281268523998383,74750945.57693604,1.181678400775933
67,,99676678.92370318,6.0,-0.09667136795699358,74752524.70246962,1.1813672330777631
68,,99673466.48424503,6.0,-0.06112526665092112,74750115.93234348,1.1812451586186896
69,,99671435.66630128,6.0,-0.043362957696432405,74748592.83186091,1.181081119401603
70,,99669994.99179444,6.0,-0.09668905950097671,74747512.35375504,1.1808961279566177
71,,99666782.44589558,6.0,-0.09669284901904986,74745103.23785134,1.1807741262190263
72,,99663570.01051456,6.0,-0.15,74742694.0719584,1.180652143134013
73,,99658586.57458703,6.0,0.15632329945266538,74738956.87702565,1.180593107477279
74,,99664819.15519345,6.0,-0.0967206223653384,74743630.15968838,1.1801356883814882
75,,99661605.15201932,6.0,-0.0079317530606685,74741220.52638645,1.1800137956382974
76,,99661341.86957383,0.0,-0.3275871865899397,124576677.81555489,-1.179787175575607
77,,99655443.41228355,6.0,-0.15,74736599.04968704,1.1794381069932014
78,,99650459.90275793,6.0,-0.06124517717241975,74732862.27948558,1.1793791263611373
79,,99648425.70299096,6.0,-0.20324659187732907,74731336.5102583,1.1792154892430058
80,,99641674.11277218,6.0,-0.15,74726273.50896606,1.1792193201350587
81,,99636692.03715912,6.0,0.12646009373002456,74722537.06871557,1.179160359264824
82,,99641732.9410591,6.0,0.24464551885678942,74726316.74288356,1.178745716900808
83,,99651484.2996096,6.0,-0.18546499255164592,74733629.42084403,1.178164199233993
84,,99645322.3315472,6.0,-0.34506668400761237,74729009.44631104,1.178147063439041
85,,99633860.22034892,6.0,-0.345117436964784,74720413.83367878,1.1783180403560827
86,,99622398.13954405,6.0,-0.4516236070693553,74711817.84627397,1.1784891066262575
87,,99607400.22375366,6.0,0.18561982248524256,74700570.4245719,1.1787858014645403
88,,99614797.73142569,6.0,-0.4515950651746302,74706116.5058953,1.1782876881482067
89,,99599800.49340247,6.0,-0.23874011927863217,74694871.00664076,1.1785842818834011
90,,99591874.66928667,6.0,0.008125931974722575,74688926.50473201,1.1786299636593371
91,,99592199.00689015,6.0,-0.16774634388758108,74689169.12294222,1.1783827796735546
92,,99586629.68327492,6.0,-0.2564805830986028,74684992.85065807,1.178344767532893
93,,99578115.23717421,6.0,-0.13225071595932783,74678607.66276106,1.1784113421833118
94,,99573725.6777257,6.0,-0.09675340812275418,74675315.40335084,1.1783315071206772
95,,99570514.32004295,6.0,0.06726570820020561,74672906.95728254,1.178209848775801
96,,99573193.90131032,6.0,-0.3806478896564498,74674916.06744081,1.1778791745683534
97,,99560558.3281337,6.0,-0.38071884984017174,74665441.167916,1.1780920403281707
98,,99547923.1516873,6.0,0.037736435301317754,74655965.4174883,1.1783050418030312
99,,99549426.88314004,6.0,-0.16774844389747373,74657092.0805364,1.178016080315481
100,,99543859.79328126,6.0,-0.11450227208183614,74652917.57169482,1.1779780814314265
101,,99540060.49809657,6.0,-0.09675592843279035,74650068.15776733,1.177877366617321
102,,99536850.09834139,6.0,-0.061266180751226806,74647660.47430953,1.1777557576063302
103,,99534817.3882889,6.0,-0.43391462779799,74646135.95509057,1.1775923688927274
104,,99520419.56321165,6.0,-0.5405304644226124,74635339.23355883,1.177867958661313
105,,99502487.57681647,6.0,-0.11447873247448542,74621891.40558861,1.1782693204909112
106,,99498691.56911322,6.0,0.08219757969028546,74619043.52952933,1.1781685640258754
107,,99501963.60175583,6.0,-0.3097851562500136,74621496.8602196,1.1778168039980568
108,,99491687.58504057,6.0,-0.15,74613791.37751831,1.1779461483867368
109,,99486713.27377845,6.0,-0.1322423101512822,74610060.49531236,1.177887254312927
110,,99482327.75738414,6.0,0.008179520269044718,74606771.53311795,1.1778074417193614
111,,99482653.60595173,6.0,-0.061232570251787896,74607015.54991636,1.17756035138789
112,,99480622.85228276,6.0,-0.20325415423948207,74605492.76291052,1.1773969470752588
113,,99473882.38056059,6.0,-0.11449470918266648,74600438.09939916,1.1774007809644271
114,,99470086.09532028,6.0,-0.16775180494733802,74597590.85453823,1.177300107649666
115,,99464523.72831447,6.0,-0.16775222516805302,74593419.48985527,1.1772621405207186
116,,99458961.79086363,6.0,-0.16775264540866677,74589248.31487286,1.1772241766785458
117,,99453400.15050043,6.0,-0.13224693433082071,74585077.362688,1.177186214555424
118,,99449015.99342039,0.0,-0.15,124311270.16023874,-1.1771064554295432
119,,99449016.16188365,6.0,-0.1855052908174168,74581789.67060886,1.1771064574235217
120,,99442866.60462235,6.0,-0.18550697189934762,74577177.77410826,1.177089398979929
121,,99436717.33586487,6.0,-0.32754326570226955,74572566.13000908,1.1770723423360505
122,,99425860.10226363,6.0,-0.07896587653032046,74564424.10079794,1.177222526016051
123,,99423243.57141587,6.0,-0.15,74562461.21552557,1.1770800508064294
124,,99418272.10837954,6.0,-0.2032705467288737,74558733.04339266,1.1770211932420092
125,,99411535.53869769,6.0,-0.3453392138289796,74553681.08538526,1.1770250478178745
126,,99400091.33229668,6.0,-0.11447452568745733,74545098.85591452,1.1771961833806661
127,,99396298.88517207,6.0,-0.3098570616518043,74542254.136404,1.1770955079838477
128,,99386031.92791107,6.0,-0.09670295176733702,74534554.91735597,1.1772248641134164
129,,99382828.7366299,6.0,-0.25658652137859034,74532152.1543721,1.1771032658608303
130,,99374328.02873199,6.0,-0.25660167262901373,74525777.44576083,1.1771698930172712
131,,99365827.94326478,6.0,-0.1855389427292041,74519402.80670026,1.177236546492723
132,,99359682.55596995,6.0,-0.13222968650032557,74514793.89693865,1.1772195274516002
133,,99355303.14569487,6.0,-0.09669032273355828,74511509.42576763,1.1771397462880298
134,,99352100.92181078,6.0,-0.04338822414410997,74509107.82968543,1.1770181367351116
135,,99350664.11454833,6.0,-0.15,74508030.1636799,1.1768338124487494
136,,99345696.19231698,6.0,-0.13223389637773897,74504304.73523007,1.17677496615002
137,,99341317.1707924,6.0,-0.3276568274424098,74501020.64392146,1.1766952190229367
138,,99330466.46052445,6.0,-0.15,74492883.63915017,1.1768454867130047
139,,99325500.25428128,6.0,-0.15,74489158.7915431,1.1767866481953615
140,,99320533.85511342,6.0,-0.15,74485434.24048233,1.1767278073919887
141,,99315567.70426068,6.0,-0.00784086062269629,74481709.87565653,1.176668969530599
142,,99315308.47759983,6.0,-0.185533049040483,74481515.11562774,1.1764428864913508
143,,99309165.7921412,6.0,-0.06116316811982017,74476908.84989345,1.1764258646718773
144,,99307141.36259043,6.0,-0.23882630943067998,74475390.3201575,1.1762625419016706
145,,99299235.00445035,6.0,-0.16776736637602357,74469461.38799423,1.176308223612234
146,,99293681.98499501,6.0,-0.2743745113368968,74465296.72463693,1.176270310434229
147,,99284600.27479915,6.0,-0.25662440758291594,74458486.16073748,1.1763578231611274
148,,99276107.15596779,6.0,-0.2566395696070619,74452116.70219742,1.1764244579320258
149,,99267614.21781558,7.0,-0.5844126291835209,49626362.178445324,2.352982227595894
150,,99250757.35844272,6.0,-0.1677791607396781,74430624.3103801,1.1765144305173392
151,,99242725.39277552,6.0,-0.15,74427081.76633859,1.1764471110360075
152,,99237763.11453247,6.0,-0.07888167097376046,74423360.32368666,1.1763882869974687
153,,99235153.87889376,6.0,-0.15,74421403.35096784,1.1762458084879426
154,,99230191.82069129,6.0,-0.061110518455413154,74417682.23187596,1.1761869926355557
155,,99228170.65453038,6.0,-0.18555157864795296,74416166.23778915,1.176023640069811
156,,99222032.87778167,6.0,-0.5410859052765972,74411563.52085032,1.1760066476767372
157,,99204135.66717128,6.0,0.008394305568741654,74398142.38977215,1.1764080218571682
158,,99204470.14266333,6.0,0.06763954425817356,74398391.86246863,1.1761609340414878
159,,99207154.44420573,0.0,-0.1855603754799792,124008943.75265422,-1.175830304416225
160,,99205979.31129837,6.0,-0.15,74399524.03754686,1.1757606346745326
161,,99201018.86537145,6.0,-0.13222421067594023,74395803.97407417,1.1757018449010554
162,,99196646.54133949,6.0,0.0527536798691735,74392524.90558435,1.1756221591094775
163,,99198740.27387388,6.0,-0.18554062699934884,74394094.61536174,1.1753126735607435
164,,99192604.37115665,6.0,-0.43433849143341235,74389493.61228262,1.175295674911214
165,,99178242.33967249,6.0,0.09722370386165453,74378723.42382313,1.1755712294013285
166,,99182100.79296176,6.0,-0.1677715768519816,74381615.70446458,1.1751990709626257
167,,99176553.30316955,6.0,-0.15,74377456.0697847,1.1751611880367034
168,,99171594.39557709,6.0,-0.23885999004668151,74373737.09299035,1.1751024290302283
169,,99163697.93581206,6.0,-0.30996693686000965,74367815.36332636,1.175148107885524
170,,99153451.68079388,6.0,-0.15,74360131.36067164,1.1752773828413565
171,,99148494.28087011,6.0,0.008334222317042717,74356413.16200355,1.1752186222040883
172,,99148825.216021,6.0,0.023117534129638576,74356660.95017993,1.1749718574139767
173,,99149742.11347225,6.0,-0.18553978484429445,74357348.53343502,1.1747043044579908
174,,99143609.35749862,6.0,-0.15,74352749.80180763,1.1746873146623058
175,,99138652.14118227,6.0,-0.0966877962084491,74349032.04934925,1.174628579871828
176,,99135457.02751462,6.0,-0.0789221145415918,74346635.74171247,1.1745072273003652
177,,99132849.01304573,6.0,-0.13223221266609153,74344679.81723183,1.1743650225441955
178,,99128479.25300454,6.0,-0.15,74341402.84782849,1.174285434668837
179,,99123522.66107963,6.0,-0.16776736637602357,74337685.69576187,1.1742267184074064
180,,99117979.24767257,6.0,-0.13223221266609153,74333528.45691805,1.1741888697096758
181,,99113610.36327104,6.0,-0.13223263362389315,74330251.92400357,1.1741092963806747
182,,99109241.56946953,6.0,-0.16776694543820397,74326975.54709835,1.1740297278953484
183,,99103698.9246018,6.0,-0.16776736637602357,74322818.92864047,1.1739918845313897
184,,99098156.66384865,6.0,-0.15,74318662.51019639,1.17395404392457
185,,99093201.67615855,6.0,-0.18553557466773365,74314946.47316042,1.1738953452763587
186,,99087072.99685478,6.0,-0.09669411207195981,74310350.35816379,1.1738783674547422
187,,99083879.42492867,6.0,-0.0078610689916823,74307955.1188042,1.173757100844966
188,,99083620.00343975,6.0,-0.15,74307760.34559126,1.1735315994343347
189,,99078665.3464512,6.0,0.05263999431486591,74304044.95270465,1.1734729172168277
190,,99080752.12682076,6.0,-0.1677589514066399,74305609.40559497,1.1731641579854688
191,,99075210.85522117,6.0,-0.36311246358965327,74301454.30099954,1.1731263274116226
192,,99063218.25684036,0.0,0.00825980101857459,123829022.41698961,-1.1733177573947693
193,,99068497.7826878,6.0,0.052682083116064836,74296420.57210785,1.1736305001976945
194,,99070586.80078098,6.0,-0.13223684210522968,74297985.91929285,1.1733216495426237
195,,99066219.28031287,6.0,-0.1677627371562713,74294710.98141654,1.1732421336402197
196,,99060679.18042794,6.0,-0.09671052631585557,74290556.27152154,1.173204310725614
197,,99057485.87309462,6.0,-0.3631427488689974,74288161.27471398,1.173083132482587
198,,99045494.24419273,1.0,-0.19337700490417012,148560813.35827994,-2.346549177762864
199,,99041586.05995023,6.0,-0.025622541818717082,74273761.58258134,1.17331168625255
200,,99038264.68847078,6.0,-0.327652618861435,74273746.10942529,1.1730777804049792
201,,99027446.89264096,6.0,-0.15,74265634.11323008,1.1732275773362197
202,,99022495.83639032,6.0,0.06750260644969894,74261920.62872452,1.173168919702276
203,,99025170.18580016,6.0,-0.15,74263925.68513978,1.172839328522363
204,,99020218.23158982,6.0,-0.15,74260212.53898193,1.1727806783161576
205,,99015267.0968794,6.0,-0.09670800170552302,74256499.43552633,1.1727220378159868
206,,99012075.2928029,6.0,-0.15,74254105.61013412,1.1726009059049587
207,,99007124.43333486,6.0,-0.3453901087187566,74250392.84500799,1.1725422728313657
208,,98995724.97084112,6.0,0.037867525113712996,74241844.30179399,1.1727128147607222
209,,98997225.46498546,6.0,-0.46972926881260624,74242968.62998615,1.172425039259403
210,,98981723.17087919,6.0,-0.2033109404990233,74231343.95962602,1.1727414418008955
211,,98975015.64018312,6.0,-0.3454873453717939,74226312.98757827,1.1727453391177676
212,,98963616.7982589,6.0,-0.45219558157725925,74217764.77789316,1.1729160262433795
213,,98948699.19123481,6.0,-0.39896727531412185,74206577.58250499,1.1732119894621154
214,,98935539.89638746,6.0,-0.16778928266437307,74196708.6375618,1.1734455344006482
215,,98930006.88889146,6.0,-0.1855794093227288,74192558.58667125,1.1734077439080945
216,,98923886.9011502,6.0,-0.25674329229228104,74187968.94585869,1.173390825103198
217,,98915420.49867094,6.0,-0.31013773222289026,74181619.74333544,1.1734574287454733
218,,98905194.30957381,6.0,-0.23898440837245466,74173950.744866,1.173586718752359
219,,98897315.35546257,6.0,-0.025407044359643204,74168041.74725199,1.173632489443697
220,,98896478.29983068,6.0,-0.15,74167413.46926026,1.1734276020388072
221,,98891533.04421793,6.0,0.008470277645836658,74163705.08287984,1.1733689255365203
222,,98891868.50409923,6.0,-0.31013013357378116,74163956.2650197,1.1731223576371828
223,,98881644.34043515,6.0,-0.15,74156289.4454103,1.1732515939776358
224,,98876700.53051908,6.0,-0.07881585192221371,74152581.43926755,1.1731929346288452
225,,98874102.95776658,6.0,0.08260072608198944,74150633.21359915,1.1730507659188327
226,,98877370.30840223,6.0,-0.13221156126949704,74153083.12333448,1.1726999657052306
227,,98873012.0504179,6.0,-0.22115206717424693,74149815.21961945,1.1726204612350613
