,date,value,action,reward,balance,coin
0,,100000000.0,0.0,0.19723983643477203,124999500.0,-1.185255422543558
1,,100008389.41566908,6.0,-0.13670879772348615,75005292.19759306,1.185776492953155
2,,100003832.22203147,0.0,-0.5458532160136081,125004790.22917873,-1.1858911894273725
3,,99986636.75142416,7.0,-0.16665062925128996,49991818.14627503,2.369744667395638
4,,99981581.90498602,6.0,0.019440922019477197,74984686.72555481,1.184896680552098
5,,99981859.54682215,7.0,-0.5577029365060847,49989430.011359185,2.369631444714103
6,,99963772.36465725,0.0,0.0490904834159077,124955215.1238068,-1.1849945750806947
7,,99967234.51908019,0.0,-0.15448676909946327,124959043.07228975,-1.1851761099146416
8,,99963086.32613501,8.0,-0.6889651738934315,-2499.180861443281,4.739721027293569
9,,99941628.2611644,0.0,-0.4034691627344199,124928534.50086303,-1.1849006267180944
10,,99930685.97899139,7.0,0.009248945347745305,49963843.72566549,2.3683624680995257
11,,99931555.07762928,6.0,-0.17219072897901797,74947167.29621953,1.1841354047496124
12,,99925319.52400786,7.0,-0.23777211529338382,49961160.94576414,2.368572094529436
13,,99917899.27753174,6.0,-0.47448296707193677,74936925.73388578,1.1843384690222571
14,,99901596.32240593,6.0,-0.047789861947923146,74925198.44041106,1.1848474349163378
15,,99900005.09729509,6.0,0.24185425907913705,74924004.82681268,1.1848566678996975
16,,99909669.81114756,6.0,0.3602916419680409,74931253.09671192,1.1844655579270604
17,,99924068.60175186,7.0,-0.024456529466137748,49960535.2038798,2.3678128149037194
18,,99923753.41116318,7.0,-0.09554262831142869,49959878.20368335,2.3677492396370594
19,,99920571.03464511,0.0,-0.03,124901213.40430784,-1.1838649680652722
20,,99921070.64564657,7.0,-0.4509781758725881,49959036.50926167,2.3677417749732608
21,,99906549.25232261,0.0,0.3157273643043104,124883685.98291185,-1.1840074573633872
22,,99920664.75559089,6.0,-0.06557212986461423,74939499.70294484,1.1848206506935623
23,,99918481.07119188,6.0,0.1825139333570131,74937861.63136119,1.184850955427391
24,,99925775.85584715,7.0,-0.06,49961388.91188053,2.369088310672305
25,,99924276.83980411,0.0,-0.03,124905845.68612948,-1.184526385639822
26,,99924776.47617845,6.0,-0.24337205718485577,74942583.11186728,1.184532308449447
27,,99916670.0370612,3.0,-0.38229421111240225,299745513.96264356,-9.478186262912818
28,,99907434.79538971,1.0,-0.06,149856156.3571533,-2.369271362061035
29,,99902438.95945844,2.0,-0.12,199801880.79578975,-4.738305774969572
30,,99899441.83633131,6.0,-0.06557128628346143,74922083.83126013,1.1845409058567078
31,,99895759.7494371,8.0,-0.04885405302853142,-2497.3887133300304,4.738213714814642
32,,99895631.46758118,6.0,-0.0833581947968381,74919226.15995142,1.1845238156328548
33,,99891357.24112326,5.0,-0.1067261170666356,74919226.15995142,1.1845238156328548
34,,99889580.45539981,1.0,-0.06,149832872.38020927,-2.369241252707474
35,,99888082.15250936,7.0,-0.664812267261075,49942043.299628615,2.369205715056791
36,,99865946.12730533,7.0,0.00931923880039329,49930975.92613483,2.369636155260662
37,,99866318.62594277,7.0,-0.13117970863181577,49931161.94293112,2.369532544629212
38,,99861951.72335789,2.0,-0.4047437357628617,199720907.5918857,-4.739082750728829
39,,99849477.70302634,2.0,-0.2623583562681596,199694960.98790082,-4.738041079198365
40,,99840745.24379528,9.0,-1.8058049822062212,-99846735.95791988,9.474803819102755
41,,99782643.10866563,7.0,-0.06,49886331.14032039,2.367940461536003
42,,99777652.69465321,0.0,-0.03,124722564.8064841,-1.1839110170465983
43,,99778151.6328208,0.0,0.06399297562822857,124722689.5385313,-1.1839169371938205
44,,99781703.38113768,7.0,-0.09560083544960749,49889355.05381189,2.3682553670789566
45,,99779022.61669719,7.0,-0.02439831956705606,49887515.72477118,2.3682479496984996
46,,99778211.15709463,7.0,-0.23800417724820194,49887109.9825271,2.368172481358902
47,,99770295.12987101,6.0,-0.2614328949867002,74826224.83222467,1.1841328229428292
48,,99761101.7513433,7.0,-0.736704974474623,49879054.567115754,2.3687783865925036
49,,99737102.04811478,9.0,0.39386877613092514,-99742088.69314629,9.477109658695817
50,,99755808.17723,6.0,0.10860460559132026,74812367.3959442,1.1847201750223273
51,,99756650.68103929,2.0,-0.9036775112797607,199510807.34339923,-4.737907892711436
52,,99728098.16895002,7.0,0.12805488948511193,49861056.149309844,2.3676574195520055
53,,99732208.20604351,0.0,-0.047803665107844874,124665759.0195545,-1.1837088827360542
54,,99732115.11360225,7.0,-0.06,49864561.56277189,2.367359359893711
55,,99730619.11957301,6.0,0.12335441986325978,74796468.36543302,1.1836619246056426
56,,99735041.4549493,7.0,0.0389915278371904,49866024.605598316,2.3668669954660713
57,,99737095.63356617,6.0,0.271617308559242,74801325.61827591,1.1833736222866824
58,,99747433.26289032,0.0,-0.4035754607338125,124684291.76359949,-1.1829348599759295
59,,99735012.63184716,9.0,-1.5201412924938833,-99739501.01793504,9.457589742719374
60,,99687965.09191704,6.0,-0.43902129324447337,74761486.82979013,1.181893214757274
61,,99669886.33079968,2.0,-1.1164612099643227,199337281.0958827,-4.729294725067601
62,,99634289.70200755,0.0,-0.0655760838629368,124544358.01588881,-1.1815089851770177
63,,99634604.08140175,6.0,-0.03,74724956.69295222,1.1814566722169728
64,,99633607.71330266,7.0,-0.06,49815309.34755379,2.3628897147773715
65,,99632113.20420511,5.0,-0.32016316463489997,49815309.34755379,2.3628897147773715
66,,99642746.20792161,6.0,0.15282691167744678,74730564.89347297,1.1813010813031608
67,,99648339.25194119,6.0,0.01944408230020132,74735257.84177247,1.1810313515056912
68,,99649114.20178503,6.0,0.049068203365679804,74735839.12864056,1.180956556077092
69,,99651070.07047701,7.0,0.12774262353355587,49824040.21991897,2.361679584559237
70,,99656660.29391116,0.0,-0.08331733845167842,124571323.73648894,-1.180738137649714
71,,99655387.55580467,0.0,-0.08331354847881765,124569234.48654169,-1.1806391284689208
72,,99653616.63889782,8.0,-0.12,-2491.38468972221,4.722136926997788
73,,99651125.2542081,3.0,-2.941027791598242,298947396.6452813,-9.444037742953359
74,,99555427.77830705,7.0,0.03880606735191671,49772730.49549842,2.357680760155048
75,,99553980.90579218,10.0,1.120796135357463,-199114930.67544693,14.1448740305182
76,,99603591.53805166,4.0,-2.4908757724268153,398402415.56627005,-14.149242352163032
77,,99520894.74035424,7.0,-0.06,49753474.53081322,2.3556914038950514
78,,99513921.90099034,5.0,-0.177527398395,49753474.53081322,2.3556914038950514
79,,99519811.12950008,0.0,0.01937748508948113,124400261.63955143,-1.1776934953315827
80,,99522075.39741941,6.0,-0.03,74640561.37396273,1.177803917221939
81,,99521080.22331758,8.0,0.9059208501976196,-2488.0319814383984,4.711168558939505
82,,99558637.12408713,0.0,-0.47362785690629056,124449789.8344264,-1.1777627067156475
83,,99545408.51957068,0.0,0.004557707313645483,124431761.01004703,-1.1769100815725648
84,,99546585.79023594,6.0,-0.22508229090302243,74658943.9062436,1.1769796612622188
85,,99539116.96566565,7.0,-0.4502660958416736,49768065.48820198,2.3543951219467725
86,,99524674.79786411,9.0,-2.6531819149692084,-99529650.9170422,9.418664660171208
87,,99439640.02907458,0.0,-0.40278852071010174,124303032.22396198,-1.176800473716859
88,,99430765.8117193,6.0,-0.331619195192846,74572079.75963219,1.1761108775723226
89,,99419774.27010265,0.0,0.04895897429827795,124274717.69264717,-1.1764539957175966
