,date,value,action,reward,balance,coin
0,,100000000.0,1.0,0.19451523053222036,149995000.0,-2.370510845087116
1,,100012778.83133815,0.0,-0.04327839696468079,125018471.44181877,-1.1858285372461246
2,,100018834.21959597,6.0,0.30482609572142455,75009125.23011927,1.186069089977184
3,,100031031.78682293,0.0,-0.09666828620861663,125038791.14838967,-1.1853984284931498
4,,100032811.29932667,6.0,-0.09667515999046954,75019607.05622761,1.1855038077663744
5,,100029588.13677093,1.0,0.16480221837748027,150036879.7276415,-2.3707626415938883
6,,100038680.99774718,6.0,-0.23889791128285368,75021509.96141244,1.1858825600150216
7,,100028215.5044492,6.0,-0.0255281690140664,75016160.25239499,1.1858990788690804
8,,100027364.77528334,6.0,-0.29222991394228937,75015521.77689083,1.1856921928745565
9,,100017620.20194016,6.0,0.18618695610933325,75008214.50110757,1.1858015816036347
10,,100025070.46819946,6.0,-0.11445347679760963,75013800.53879118,1.1852996927074875
11,,100021253.45553374,6.0,-0.29217935349318996,75010938.81502226,1.1851982824857066
12,,100011511.38577576,0.0,-0.06110327581305967,125014389.00169213,-1.1853075683343102
13,,100014474.42416903,1.0,0.49089384349127646,150014210.9210746,-2.370966370911719
14,,100036610.78862648,6.0,-0.16778843873050295,75019959.4161869,1.1864487260855172
15,,100028518.88898048,6.0,0.14183291031143538,75016387.59781586,1.1863808962803386
16,,100034194.74812749,0.0,-0.6124054534677547,125042744.3610057,-1.1859418464508298
17,,100018778.42996997,6.0,-0.13222968650032557,75009080.95642363,1.185028535223928
18,,100014368.07818373,1.0,-0.2644531064878699,150014050.8701595,-2.369896404866682
19,,100008051.77927008,6.0,-0.15,74998538.03324899,1.1849014452177684
20,,100000550.9780665,6.0,-0.3454734484964704,74995413.01848096,1.1848125752715162
21,,99989034.29383358,6.0,-0.5588237734059878,74986776.63239032,1.1849849999269209
22,,99970407.87834956,6.0,-0.18556928403730852,74972808.28544062,1.1854104854311376
23,,99964224.84454258,0.0,-0.39904660263247116,124955281.09171301,-1.185393393152408
24,,99955927.1268253,6.0,-0.15,74961946.51154432,1.1849015757465244
25,,99950928.29325065,6.0,-0.15,74958198.54855248,1.184842318372302
26,,99945930.62186515,7.0,-0.7267099741577576,49965469.241194144,2.369566149549898
27,,99924217.15522942,1.0,-0.3355763986054063,149876333.64719495,-2.3697255473528926
28,,99913040.20680657,0.0,-0.15,124893798.76184708,-1.1847021462579037
29,,99915538.71014544,0.0,-0.15,124894423.32521921,-1.184731771842931
30,,99915538.64768285,6.0,-0.18556844052364355,74931658.2088282,1.1847317711022913
31,,99909358.1389778,6.0,-0.13221493620453123,74927023.10028687,1.1847146769788193
32,,99904954.9923698,6.0,-0.2033539260558795,74923720.82721335,1.1846343703888087
33,,99898182.62375021,6.0,-0.20335772222746443,74918642.06706741,1.1846383481613487
34,,99891410.76548272,1.0,-0.3,149829624.30081597,-2.3692846651047823
35,,99883918.91807461,6.0,-0.4523819406559876,74905447.52004471,1.1845534844770595
36,,99866358.54494531,6.0,-0.11441130410017403,74894776.15864287,1.1848229705882845
37,,99862550.6178498,6.0,-0.1855870070706177,74891919.62217598,1.184721570467539
