index,open,high,low,close,volume,value
2023-05-01 09:00:00,39149000.0,39220000.0,39117000.0,39173000.0,11.63784135,455957225.63191
2023-05-01 09:01:00,39205000.0,39289000.0,39172000.0,39222000.0,6.89743432,270704482.3976
2023-05-01 09:02:00,39262000.0,39262000.0,39150000.0,39155000.0,7.60100072,297853138.08843
2023-05-01 09:03:00,39155000.0,39228000.0,39125000.0,39213000.0,16.82067439,658408692.96486
2023-05-01 09:04:00,39213000.0,39258000.0,39180000.0,39250000.0,2.78192879,109138963.74988
2023-05-01 09:05:00,39231000.0,39285000.0,39231000.0,39242000.0,5.30853441,208384835.48317
2023-05-01 09:06:00,39242000.0,39269000.0,39231000.0,39233000.0,3.77701387,148243211.85995
2023-05-01 09:07:00,39235000.0,39284000.0,39234000.0,39248000.0,4.35717063,171015466.2698
2023-05-01 09:08:00,39282000.0,39283000.0,39238000.0,39251000.0,3.51376427,137921449.05884
2023-05-01 09:09:00,39251000.0,39280000.0,39241000.0,39271000.0,3.63415925,142680481.7242
2023-05-01 09:10:00,39269000.0,39280000.0,39247000.0,39278000.0,2.1699643,85213724.00453
2023-05-01 09:11:00,39278000.0,39279000.0,39252000.0,39253000.0,3.81716054,149919162.9905
2023-05-01 09:12:00,39254000.0,39273000.0,39250000.0,39252000.0,1.61944313,63569185.11278
2023-05-01 09:13:00,39252000.0,39270000.0,39220000.0,39265000.0,3.23159626,126844505.50573
2023-05-01 09:14:00,39220000.0,39264000.0,39213000.0,39249000.0,1.00871903,39578231.1348
2023-05-01 09:15:00,39226000.0,39271000.0,39226000.0,39271000.0,2.34994289,92258075.68909
2023-05-01 09:16:00,39270000.0,39273000.0,39270000.0,39271000.0,2.48673442,97657950.31411
2023-05-01 09:17:00,39271000.0,39271000.0,39269000.0,39269000.0,1.7520782,68804131.2361
2023-05-01 09:18:00,39269000.0,39280000.0,39269000.0,39278000.0,2.62604787,103137473.27178
2023-05-01 09:19:00,39280000.0,39282000.0,39250000.0,39250000.0,2.84201268,111607726.69542
2023-05-01 09:20:00,39270000.0,39270000.0,39234000.0,39234000.0,2.85268072,111964962.3758
2023-05-01 09:21:00,39234000.0,39270000.0,39225000.0,39270000.0,2.21037743,86726704.95541
2023-05-01 09:22:00,39250000.0,39269000.0,39234000.0,39239000.0,1.19647356,46969473.06163
2023-05-01 09:23:00,39233000.0,39237000.0,39229000.0,39232000.0,1.47651088,57924907.83347
2023-05-01 09:24:00,39232000.0,39267000.0,39229000.0,39232000.0,1.74845188,68599636.24221
2023-05-01 09:25:00,39232000.0,39264000.0,39229000.0,39264000.0,0.65762756,25811504.57985
2023-05-01 09:26:00,39264000.0,39268000.0,39264000.0,39267000.0,0.69307156,27214322.55386
2023-05-01 09:27:00,39267000.0,39268000.0,39232000.0,39259000.0,3.03229239,119041270.21048
2023-05-01 09:28:00,39259000.0,39269000.0,39232000.0,39268000.0,1.83353151,71986272.57626
2023-05-01 09:29:00,39269000.0,39273000.0,39262000.0,39273000.0,3.10547422,121949709.4273
2023-05-01 09:30:00,39270000.0,39282000.0,39258000.0,39258000.0,2.04591804,80348714.33339
2023-05-01 09:31:00,39259000.0,39259000.0,39231000.0,39231000.0,1.22184736,47950561.90374
2023-05-01 09:32:00,39232000.0,39256000.0,39231000.0,39231000.0,1.08421531,42536885.99036
2023-05-01 09:33:00,39231000.0,39266000.0,39231000.0,39241000.0,1.01260614,39739907.0607
2023-05-01 09:34:00,39242000.0,39282000.0,39241000.0,39282000.0,1.19377538,46856941.6982
2023-05-01 09:35:00,39282000.0,39283000.0,39247000.0,39247000.0,1.22795418,48213173.1674
2023-05-01 09:36:00,39247000.0,39288000.0,39247000.0,39247000.0,3.82362869,150169276.04462
2023-05-01 09:37:00,39247000.0,39288000.0,39242000.0,39269000.0,2.66198253,104507358.6546
2023-05-01 09:38:00,39288000.0,39300000.0,39254000.0,39299000.0,3.6731713,144329774.66418
2023-05-01 09:39:00,39295000.0,39298000.0,39256000.0,39290000.0,0.94333126,37048025.98451
2023-05-01 09:40:00,39290000.0,39291000.0,39253000.0,39254000.0,0.92770824,36430554.03037
2023-05-01 09:41:00,39254000.0,39290000.0,39248000.0,39288000.0,1.31584654,51657885.41057
2023-05-01 09:42:00,39289000.0,39289000.0,39248000.0,39254000.0,1.01126976,39712938.9379
2023-05-01 09:43:00,39287000.0,39287000.0,39254000.0,39260000.0,0.95820889,37615303.00173
2023-05-01 09:44:00,39279000.0,39280000.0,39260000.0,39264000.0,1.15776293,45458967.38449
2023-05-01 09:45:00,39270000.0,39283000.0,39260000.0,39260000.0,2.13922659,84005038.33161
2023-05-01 09:46:00,39264000.0,39282000.0,39250000.0,39281000.0,1.49007202,58504973.84392
2023-05-01 09:47:00,39283000.0,39283000.0,39250000.0,39280000.0,1.96548498,77167338.43263
2023-05-01 09:48:00,39280000.0,39280000.0,39249000.0,39250000.0,2.41846845,94943568.26403
2023-05-01 09:49:00,39251000.0,39300000.0,39251000.0,39293000.0,5.10590611,200589503.6089
2023-05-01 09:50:00,39293000.0,39300000.0,39256000.0,39292000.0,2.83590691,111419935.7937
2023-05-01 09:51:00,39292000.0,39298000.0,39258000.0,39293000.0,1.23709769,48593775.63631
2023-05-01 09:52:00,39292000.0,39292000.0,39256000.0,39259000.0,2.26526668,88941069.25515
2023-05-01 09:53:00,39256000.0,39259000.0,39250000.0,39259000.0,1.02811783,40355930.58929
2023-05-01 09:54:00,39259000.0,39282000.0,39251000.0,39282000.0,1.33503973,52421392.87278
2023-05-01 09:55:00,39282000.0,39289000.0,39251000.0,39251000.0,1.09493579,43007532.67356
2023-05-01 09:56:00,39251000.0,39260000.0,39250000.0,39252000.0,0.91354427,35858382.14946
2023-05-01 09:57:00,39253000.0,39277000.0,39252000.0,39277000.0,1.04009814,40837644.07838
2023-05-01 09:58:00,39287000.0,39303000.0,39274000.0,39274000.0,4.06707198,159807477.23269
2023-05-01 09:59:00,39274000.0,39299000.0,39274000.0,39297000.0,0.69957747,27475915.10169
2023-05-01 10:00:00,39274000.0,39298000.0,39274000.0,39298000.0,0.87124449,34230182.43577
2023-05-01 10:01:00,39298000.0,39298000.0,39275000.0,39276000.0,0.80065522,31463566.0711
2023-05-01 10:02:00,39295000.0,39296000.0,39271000.0,39271000.0,1.29032089,50677454.96463
2023-05-01 10:03:00,39271000.0,39274000.0,39253000.0,39266000.0,1.3109887,51482208.38789
2023-05-01 10:04:00,39266000.0,39276000.0,39252000.0,39273000.0,1.20939159,47493559.47363
2023-05-01 10:05:00,39273000.0,39276000.0,39271000.0,39276000.0,4.30642877,169124218.9048
2023-05-01 10:06:00,39271000.0,39276000.0,39252000.0,39252000.0,2.39696464,94128261.77673
2023-05-01 10:07:00,39271000.0,39275000.0,39252000.0,39271000.0,2.03573777,79931993.32369
2023-05-01 10:08:00,39271000.0,39276000.0,39271000.0,39272000.0,1.14694134,45042694.07362
2023-05-01 10:09:00,39272000.0,39272000.0,39252000.0,39253000.0,1.62662606,63874270.45419
2023-05-01 10:10:00,39253000.0,39270000.0,39252000.0,39253000.0,0.39788096,15618236.08392
2023-05-01 10:11:00,39253000.0,39253000.0,39239000.0,39240000.0,7.39786745,290347978.62132
2023-05-01 10:12:00,39240000.0,39243000.0,39224000.0,39225000.0,1.7405829,68281486.50382
2023-05-01 10:13:00,39224000.0,39225000.0,39219000.0,39220000.0,1.13589897,44552120.86327
2023-05-01 10:14:00,39220000.0,39220000.0,39214000.0,39215000.0,0.93994802,36860630.85011
2023-05-01 10:15:00,39215000.0,39215000.0,39201000.0,39213000.0,1.25465124,49189617.95581
2023-05-01 10:16:00,39213000.0,39214000.0,39203000.0,39213000.0,1.78225769,69884000.80163
2023-05-01 10:17:00,39213000.0,39214000.0,39198000.0,39198000.0,3.33519306,130756284.48548
