index,open,high,low,close,volume,value
2023-02-01 09:00:00,29052000.0,29090000.0,29046000.0,29090000.0,10.09174302,293420138.89745
2023-02-01 09:01:00,29090000.0,29090000.0,29046000.0,29074000.0,5.1453633,149566166.87706
2023-02-01 09:02:00,29056000.0,29080000.0,29053000.0,29074000.0,6.03051413,175293816.43683
2023-02-01 09:03:00,29079000.0,29091000.0,29055000.0,29080000.0,6.76928484,196863749.66736
2023-02-01 09:04:00,29091000.0,29098000.0,29065000.0,29065000.0,2.89032645,84092548.94109
2023-02-01 09:05:00,29073000.0,29091000.0,29045000.0,29045000.0,7.70587029,223911305.16167
2023-02-01 09:06:00,29054000.0,29065000.0,29043000.0,29053000.0,3.47076739,100834365.89595
2023-02-01 09:07:00,29047000.0,29065000.0,29042000.0,29042000.0,5.68287374,165116541.2501
2023-02-01 09:08:00,29042000.0,29042000.0,29034000.0,29036000.0,3.65431473,106114621.99335
2023-02-01 09:09:00,29035000.0,29039000.0,29005000.0,29008000.0,13.31665997,386513239.44383
2023-02-01 09:10:00,29019000.0,29019000.0,28995000.0,29003000.0,9.84597145,285557306.59073
2023-02-01 09:11:00,29014000.0,29015000.0,29001000.0,29013000.0,2.32358488,67396960.73423
2023-02-01 09:12:00,29014000.0,29015000.0,29002000.0,29004000.0,3.87778537,112471155.32596
2023-02-01 09:13:00,29003000.0,29027000.0,29003000.0,29027000.0,3.98067602,115487558.65401
2023-02-01 09:14:00,29020000.0,29027000.0,29000000.0,29020000.0,8.19454695,237673818.93577
2023-02-01 09:15:00,29020000.0,29020000.0,29000000.0,29001000.0,1.62181781,47040756.57306
2023-02-01 09:16:00,29001000.0,29013000.0,29000000.0,29004000.0,1.623651,47088948.17919
2023-02-01 09:17:00,29004000.0,29014000.0,29000000.0,29014000.0,1.76207743,51110090.40922
2023-02-01 09:18:00,29014000.0,29014000.0,29000000.0,29013000.0,2.36378943,68570026.8595
2023-02-01 09:19:00,29012000.0,29014000.0,29005000.0,29014000.0,2.42740027,70424759.93277
2023-02-01 09:20:00,29014000.0,29014000.0,29005000.0,29005000.0,2.12900087,61761009.31603
2023-02-01 09:21:00,29005000.0,29006000.0,29000000.0,29006000.0,2.22561807,64551964.61083
2023-02-01 09:22:00,29006000.0,29007000.0,29001000.0,29002000.0,2.03296679,58960329.53961
2023-02-01 09:23:00,29002000.0,29007000.0,29000000.0,29001000.0,1.47916216,42899357.0837
2023-02-01 09:24:00,29001000.0,29014000.0,29001000.0,29008000.0,2.24195981,65024235.88343
2023-02-01 09:25:00,29008000.0,29014000.0,29002000.0,29008000.0,1.35470551,39297002.00696
2023-02-01 09:26:00,29002000.0,29008000.0,29002000.0,29003000.0,2.67192565,77494722.94992
2023-02-01 09:27:00,29002000.0,29004000.0,28998000.0,28998000.0,9.57809202,277766220.24391
2023-02-01 09:28:00,28999000.0,29002000.0,28995000.0,28995000.0,4.26262114,123610170.81134
2023-02-01 09:29:00,28995000.0,28998000.0,28957000.0,28974000.0,9.2590392,268388888.43277
2023-02-01 09:30:00,28964000.0,28973000.0,28934000.0,28934000.0,3.42033899,99050175.97174
2023-02-01 09:31:00,28950000.0,28952000.0,28924000.0,28952000.0,6.51937708,188677477.18286
2023-02-01 09:32:00,28951000.0,28951000.0,28933000.0,28951000.0,2.62311195,75907584.06871
2023-02-01 09:33:00,28941000.0,28973000.0,28940000.0,28955000.0,4.45717006,129040214.54182
2023-02-01 09:34:00,28956000.0,28973000.0,28950000.0,28950000.0,7.73222478,223874006.23397
2023-02-01 09:35:00,28951000.0,28973000.0,28950000.0,28972000.0,1.17753373,34102144.54544
2023-02-01 09:36:00,28955000.0,28971000.0,28954000.0,28969000.0,0.9770201,28298745.38006
2023-02-01 09:37:00,28969000.0,28974000.0,28969000.0,28972000.0,2.43840348,70646889.3001
2023-02-01 09:38:00,28974000.0,28984000.0,28972000.0,28975000.0,3.2192349,93273423.61648
2023-02-01 09:39:00,28974000.0,29001000.0,28972000.0,28984000.0,1.76399733,51120765.48192
2023-02-01 09:40:00,28985000.0,29002000.0,28985000.0,28999000.0,1.54745531,44871966.7087
2023-02-01 09:41:00,28989000.0,28999000.0,28984000.0,28984000.0,2.08167389,60343829.32712
2023-02-01 09:42:00,28988000.0,29000000.0,28984000.0,28999000.0,2.68690437,77897624.08681
2023-02-01 09:43:00,28999000.0,29001000.0,28984000.0,28999000.0,1.30775455,37923523.11927
2023-02-01 09:44:00,28999000.0,29019000.0,28985000.0,29014000.0,2.53732213,73602284.42955
2023-02-01 09:45:00,29016000.0,29016000.0,28987000.0,29011000.0,1.23159422,35728900.74941
2023-02-01 09:46:00,29011000.0,29036000.0,28989000.0,29024000.0,2.2462689,65166164.41002
2023-02-01 09:47:00,29020000.0,29040000.0,29001000.0,29020000.0,2.47853282,71946111.30165
2023-02-01 09:48:00,29004000.0,29020000.0,29004000.0,29020000.0,2.62763017,76242904.60709
2023-02-01 09:49:00,29020000.0,29050000.0,29020000.0,29040000.0,3.19597234,92796216.95079
2023-02-01 09:50:00,29040000.0,29049000.0,29039000.0,29048000.0,3.19097548,92676298.34237
2023-02-01 09:51:00,29041000.0,29048000.0,29040000.0,29040000.0,3.01980787,87712761.3808
2023-02-01 09:52:00,29040000.0,29041000.0,29013000.0,29013000.0,1.29761701,37672562.00664
2023-02-01 09:53:00,29040000.0,29040000.0,29013000.0,29018000.0,1.995883,57944378.65972
2023-02-01 09:54:00,29018000.0,29039000.0,29001000.0,29001000.0,3.15689207,91599166.35737
2023-02-01 09:55:00,29001000.0,29031000.0,29001000.0,29003000.0,1.28911495,37401698.10922
2023-02-01 09:56:00,29003000.0,29013000.0,29002000.0,29002000.0,2.14803497,62307620.17315
2023-02-01 09:57:00,29002000.0,29010000.0,29000000.0,29009000.0,1.87725219,54447455.30034
2023-02-01 09:58:00,29001000.0,29010000.0,29001000.0,29010000.0,0.5235373,15186068.75807
2023-02-01 09:59:00,29009000.0,29031000.0,29009000.0,29013000.0,3.04449261,88350409.90775
2023-02-01 10:00:00,29013000.0,29040000.0,29012000.0,29038000.0,1.08366103,31459908.37881
2023-02-01 10:01:00,29038000.0,29039000.0,29020000.0,29038000.0,0.97178364,28214939.89401
2023-02-01 10:02:00,29038000.0,29040000.0,29025000.0,29029000.0,1.50662815,43742222.13731
2023-02-01 10:03:00,29021000.0,29038000.0,29021000.0,29030000.0,2.48045816,71996893.68774
2023-02-01 10:04:00,29038000.0,29038000.0,29030000.0,29030000.0,0.71032976,20622912.84808
2023-02-01 10:05:00,29031000.0,29037000.0,29020000.0,29021000.0,2.21721769,64365151.48365
2023-02-01 10:06:00,29033000.0,29037000.0,29021000.0,29021000.0,1.48389403,43069917.32917
2023-02-01 10:07:00,29021000.0,29037000.0,29020000.0,29020000.0,3.13480704,90975058.19867
2023-02-01 10:08:00,29021000.0,29037000.0,29020000.0,29036000.0,1.98673202,57680039.20875
2023-02-01 10:09:00,29036000.0,29038000.0,29036000.0,29038000.0,1.60478165,46598294.94246
2023-02-01 10:10:00,29038000.0,29040000.0,29038000.0,29040000.0,1.14147245,33147664.2651
2023-02-01 10:11:00,29040000.0,29040000.0,29038000.0,29039000.0,1.93403465,56164053.3443
2023-02-01 10:12:00,29039000.0,29042000.0,29039000.0,29040000.0,1.56483735,45443446.07971
2023-02-01 10:13:00,29041000.0,29049000.0,29040000.0,29048000.0,2.15920137,62715908.44111
2023-02-01 10:14:00,29048000.0,29049000.0,29041000.0,29048000.0,1.90173902,55239013.78211
2023-02-01 10:15:00,29048000.0,29050000.0,29048000.0,29050000.0,1.90829623,55434197.1283
2023-02-01 10:16:00,29050000.0,29050000.0,29042000.0,29050000.0,0.94934187,27577353.30323
2023-02-01 10:17:00,29045000.0,29047000.0,29042000.0,29043000.0,0.5812695,16881825.45307
