index,open,high,low,close,volume,value
2023-07-01 09:00:00,40547000.0,40571000.0,40543000.0,40569000.0,8.64256056,350504711.10301
2023-07-01 09:01:00,40569000.0,40605000.0,40544000.0,40585000.0,7.50532943,304536745.96228
2023-07-01 09:02:00,40585000.0,40605000.0,40546000.0,40575000.0,5.84980945,237368651.39526
2023-07-01 09:03:00,40585000.0,40603000.0,40545000.0,40590000.0,8.92723713,362243401.22516
2023-07-01 09:04:00,40602000.0,40602000.0,40590000.0,40602000.0,4.06170651,164896062.0727
2023-07-01 09:05:00,40601000.0,40630000.0,40590000.0,40621000.0,5.773431,234421015.13248
2023-07-01 09:06:00,40621000.0,40627000.0,40600000.0,40607000.0,5.86091417,238022133.92711
2023-07-01 09:07:00,40601000.0,40622000.0,40590000.0,40593000.0,6.47149176,262726585.56821
2023-07-01 09:08:00,40605000.0,40621000.0,40589000.0,40590000.0,6.63655544,269414600.46679
2023-07-01 09:09:00,40590000.0,40592000.0,40589000.0,40590000.0,5.3892231,218753454.64107
2023-07-01 09:10:00,40592000.0,40592000.0,40585000.0,40590000.0,5.96299266,242038180.97338
2023-07-01 09:11:00,40589000.0,40631000.0,40585000.0,40622000.0,4.18616063,169990100.18882
2023-07-01 09:12:00,40622000.0,40630000.0,40609000.0,40614000.0,4.16426245,169139128.88341
2023-07-01 09:13:00,40614000.0,40619000.0,40583000.0,40584000.0,9.29325136,377294034.74208
2023-07-01 09:14:00,40584000.0,40600000.0,40530000.0,40546000.0,9.8416548,399190731.75489
2023-07-01 09:15:00,40530000.0,40584000.0,40530000.0,40551000.0,3.40304095,137989056.82849
2023-07-01 09:16:00,40570000.0,40599000.0,40559000.0,40584000.0,3.72081028,150972663.04488
2023-07-01 09:17:00,40588000.0,40596000.0,40571000.0,40577000.0,3.45661409,140292632.77696
2023-07-01 09:18:00,40578000.0,40584000.0,40549000.0,40549000.0,2.45302776,99514795.81384
2023-07-01 09:19:00,40547000.0,40588000.0,40546000.0,40556000.0,5.32107216,215819462.48673
2023-07-01 09:20:00,40570000.0,40589000.0,40548000.0,40588000.0,3.73877287,151665404.25643
2023-07-01 09:21:00,40588000.0,40596000.0,40557000.0,40562000.0,3.67259285,148986834.52897
2023-07-01 09:22:00,40562000.0,40588000.0,40554000.0,40562000.0,6.56435826,266253260.48063
2023-07-01 09:23:00,40562000.0,40590000.0,40557000.0,40569000.0,5.0577247,205188633.41536
2023-07-01 09:24:00,40569000.0,40590000.0,40563000.0,40570000.0,6.43982033,261243514.52347
2023-07-01 09:25:00,40570000.0,40631000.0,40570000.0,40631000.0,10.2113198,414737319.5224
2023-07-01 09:26:00,40631000.0,40643000.0,40630000.0,40641000.0,6.98671837,283929898.82792
2023-07-01 09:27:00,40641000.0,40658000.0,40633000.0,40658000.0,3.94079663,160169559.58876
