,date,value,action,reward,balance,coin
0,,100000000.0,6.0,-0.41665580182531775,74997500.0,1.185255422543558
1,,99988610.58433092,6.0,-0.2567002608489308,74986459.11192515,1.1855419798948412
2,,99980055.1320682,0.0,-0.6658944834455406,124975068.77330896,-1.185609229817714
3,,99962863.65645956,6.0,-0.20332104851515273,74967147.45024157,1.18459061522598
4,,99956086.47843361,6.0,-0.09667515999046954,74962067.06276044,1.1845945304388907
5,,99952865.57416451,6.0,-0.3988315597374118,74959651.27913287,1.184472134882143
6,,99939576.36772983,6.0,-0.23889791128285368,74949685.79387932,1.1847077499197447
7,,99931618.11643697,6.0,-0.0255281690140664,74943717.10364257,1.1847538544652745
8,,99930768.27124244,6.0,-0.29222991394228937,74943079.22910829,1.1845471690007638
9,,99921033.1082429,6.0,0.18618695610933325,74935779.00996655,1.1846564520930798
10,,99928476.17977425,6.0,-0.11445347679760963,74941359.65320922,1.1841550478714302
11,,99924662.85320066,6.0,-0.29217935349318996,74938500.69300917,1.1840537355815794
12,,99914930.191367,6.0,-0.23887894661985967,74931202.12732063,1.1841629158927538
13,,99906974.26787265,6.0,-0.594447407723384,74925235.44933374,1.1842089736134538
14,,99887176.40413174,6.0,-0.16778843873050295,74910388.9295932,1.1846764125922926
15,,99881590.69241984,6.0,0.14183291031143538,74906198.8593713,1.184638265204116
16,,99887258.2768631,6.0,0.2602608180202045,74910448.42024866,1.1841998610179383
17,,99897657.58765766,6.0,-0.13222968650032557,74918247.02838682,1.1835934881597314
18,,99893253.2220453,6.0,-0.16776989242214724,74914945.08458406,1.1835132602962573
19,,99887666.63346523,6.0,-0.15,74910755.51127821,1.1834751147302816
20,,99882672.16964452,6.0,-0.3454734484964704,74907009.86876331,1.183415940020906
21,,99871169.12350433,6.0,-0.5588237734059878,74898383.64747468,1.1835881621652562
22,,99852564.66448586,6.0,-0.18556928403730852,74884431.76614608,1.184013146115278
23,,99846388.91912143,6.0,0.08249733191031564,74879799.3339028,1.1839960739846014
24,,99849684.53620106,6.0,-0.15,74882270.17151716,1.1836421505512347
25,,99844691.30556743,6.0,-0.15,74878526.11977953,1.1835829595956213
26,,99839698.94617139,6.0,-0.3633549870788788,74874782.09987225,1.1835237789678676
27,,99827605.69374129,6.0,-0.132215357981429,74865713.29780424,1.1837171922799974
28,,99823206.5798357,6.0,-0.15,74862413.60538408,1.1836369590665399
29,,99818215.25034301,6.0,-0.15,74858670.4022115,1.1835777752127563
30,,99813224.21479726,6.0,-0.18556844052364355,74854927.37511131,1.1835185948443994
31,,99807049.91021578,6.0,-0.13221493620453123,74850297.04416057,1.1835015167459064
32,,99802651.27247289,6.0,-0.2033539260558795,74846998.15265003,1.1834212923906477
33,,99795885.83882967,6.0,-0.20335772222746443,74841924.59320766,1.183425266089907
34,,99789120.91501594,6.0,-0.15,74836851.2386069,1.183429246400891
35,,99784131.46736088,6.0,-0.4523819406559876,74833109.26921111,1.183370075038079
36,,99769083.49041352,6.0,-0.11441130410017403,74821824.79330075,1.183668891068877
37,,99765279.33479519,6.0,-0.1855870070706177,74818971.02365889,1.1835675904569258
38,,99759107.28976724,6.0,-0.07882260820051461,74814342.47601657,1.183550532576016
39,,99756486.39952353,6.0,-0.11441468159823483,74812376.67309031,1.1834071177698056
40,,99752681.68008897,6.0,-0.3457099644127884,74809523.41252401,1.1833058325040209
41,,99741185.65046749,6.0,-0.15,74800902.54198556,1.1834783175973265
42,,99736198.95460242,6.0,-0.15,74797162.2813367,1.1834191479935738
43,,99731212.0199873,6.0,-0.25677875602167843,74793422.32971612,1.1833599755569342
44,,99722675.25478627,6.0,-0.16779899366290452,74787020.44891582,1.1834271859918148
45,,99717097.5490194,6.0,-0.13220058387922726,74782837.22661582,1.1833890813279622
46,,99712703.30841133,6.0,-0.23899496831460484,74779541.67711762,1.1833088470843678
47,,99704759.23210274,6.0,-0.38141437998480127,74773584.28334075,1.1833550041789633
48,,99692082.28383927,6.0,-0.48832541849695765,74764077.56102231,1.1835697766097504
49,,99675854.21910433,6.0,-0.060926810148206154,74751907.59030697,1.1839112293223149
50,,99673830.92315635,6.0,0.008593917009101306,74750389.1542609,1.1837465965553828
51,,99674173.7447345,6.0,0.03824655663733243,74750646.0757482,1.1834976697308774
52,,99675698.74911535,6.0,-0.04317561311456424,74751789.66410044,1.1832066991419405
53,,99674263.9714767,6.0,-0.13219847128924012,74750713.8745775,1.1830211499926022
54,,99669871.37802169,6.0,-0.15,74747419.87098147,1.1829409345093724
55,,99664887.71548688,6.0,0.02334255127229891,74743682.41763783,1.1828817854572597
56,,99665818.75543684,7.0,-0.19321870995291102,49825433.87314686,2.365224233600001
57,,99661891.08721569,6.0,0.1715935786999601,74738943.12241317,1.182481325635553
58,,99666240.70747346,6.0,0.1862755271459063,74744696.14482889,1.181971973001986
59,,99673667.02741377,6.0,-0.3100048598927771,74750265.53179638,1.1814715640251028
60,,99663365.66661172,6.0,-0.5589885708865666,74742541.35580364,1.1816015657720782
61,,99644794.3544502,6.0,0.08257117437720542,74728614.42067891,1.1820260303019003
62,,99648087.19150358,6.0,-0.11442818518174584,74731082.24417081,1.1816726021191488
63,,99644285.71464883,6.0,-0.15,74728231.8584967,1.1815714760073144
