,date,value,action,reward
0,,100000000.0,1.0,-17.778831338155
1,,100000000.0,7.0,-7.114062129474999
2,,99993577.66184491,7.0,17.1947633051875
3,,100002332.96823046,2.0,-8.88773019221134
4,,100000910.05457039,2.0,4.444181085569432
5,,100002332.96823046,3.0,-82.95214846065
6,,99995692.70448351,8.0,-14.817800327174998
7,,99977858.80707532,7.0,4.149475980462499
8,,99981988.18765843,7.0,-9.482942557075
9,,99964659.03745727,7.0,12.448723116684999
10,,99997004.26485528,0.0,5.9250130350352315
11,,100000560.90801346,7.0,-9.479571523365001
12,,99979438.89505462,4.0,-59.2585569356
13,,99969362.34071873,7.0,-29.632790460605
14,,99908053.48507185,7.0,-1.1860145168185454
15,,99900564.38338342,7.0,10.6743838508425
16,,99944646.98103687,6.0,77.059869591
17,,100021369.7001765,0.0,2.962015118124217
18,,100025282.021256,7.0,-1.1847779726070762
19,,100016133.2184932,7.0,0.0
20,,100011133.6924156,0.0,-65.16433259875
21,,99962885.07569751,6.0,-136.288219957325
22,,99809746.33061635,7.0,-2.3715227547627116
23,,99793129.79469073,7.0,8.3007233487475
24,,99872769.6299685,7.0,0.0
25,,99867770.10413814,0.0,0.0
26,,99867770.10413814,2.0,-35.562720785225
27,,99792377.06280327,8.0,1.4822017217197558
28,,99786753.88269788,7.0,0.0
29,,99781754.35699123,7.0,0.0
30,,99776754.83128452,1.0,-2.3714665148943936
31,,99762054.97641206,7.0,0.5928947493238912
32,,99764642.53606379,8.0,-8.89321033034629
33,,99727603.82375121,3.0,-17.7876861777726
34,,99703063.92567724,9.0,0.0
35,,99678066.2975375,7.0,-20.160812124945
36,,99509814.37494034,8.0,2.9660212604448732
37,,99517708.1342023,10.0,-23.727044084820292
38,,99442574.8979407,7.0,2.3728170083503475
39,,99488800.46264839,7.0,1.1862959096498038
40,,99509888.00060272,7.0,-13.048635824435
41,,99358799.89903569,9.0,0.0
42,,99333802.2721343,7.0,0.0
43,,99328802.74675393,7.0,-7.119295664345
44,,99234151.52959108,1.0,-1.1867182493519035
45,,99219209.58096075,7.0,0.593373208013226
46,,99229389.35357285,1.0,-5.933591246765
47,,99153492.86400473,9.0,-77.145841245725
48,,98915735.19659662,1.0,-22.55728362816
49,,98604778.21341205,7.0,2.9694032687200003
50,,98682797.23487258,1.0,5.344291109475
51,,98832230.61831355,3.0,32.652576585125
52,,99014871.4202969,6.0,17.8058450654125
53,,99096618.38806307,7.0,0.593443634722135
54,,99109647.00588071,7.0,0.0
55,,99104647.48062432,7.0,5.93429548044
56,,99284676.8223803,1.0,1.7798661540668892
57,,99340185.48248398,7.0,11.8649296409625
58,,99709989.6629622,0.0,62.261331562337496
59,,100103533.55413723,2.0,-26.6701436631625
60,,99934871.88649082,7.0,-27.268631588930003
61,,99493394.37264693,7.0,8.3036773428225
62,,99757398.57169437,7.0,1.1858457451829896
63,,99791302.48783815,7.0,0.0
64,,99786302.96215403,7.0,0.0
65,,99781303.4364698,7.0,5.336052743915
66,,99957772.66220295,10.0,71.132187314725
67,,100178188.61449766,1.0,1.7777988479850129
68,,100245791.41703486,7.0,2.962787390375
69,,100354648.34359896,7.0,3.5549235691425003
70,,100487698.53003824,7.0,1.7772090708745303
71,,100552434.74381363,3.0,8.885413704862177
72,,100622170.48366678,1.0,0.0
73,,100622170.48366678,7.0,11.254057383845002
74,,101063332.26621163,2.0,4.440392175439345
75,,101133778.78863633,3.0,23.680409197475
76,,101321636.1817689,7.0,5.9189809882325
77,,101553825.98909843,10.0,0.0
78,,101503830.72316241,0.0,14.79394986625
79,,101634260.54996085,7.0,-3.5501278046023987
80,,101550293.10167122,4.0,0.0
81,,101550293.10167122,7.0,10.05940969017
82,,101996802.22822475,7.0,14.787299484220002
83,,102661700.93469667,7.0,-2.364569293705765
84,,102602636.6350894,6.0,-65.028730875625
85,,102267277.00472999,7.0,-13.009130043989998
86,,101949313.65673971,7.0,-20.110251496440004
87,,101456620.7198193,7.0,12.42603550296
88,,102059036.40810847,2.0,-50.270871282899996
89,,101567319.32936645,7.0,-5.91659961187
90,,101416513.81255388,7.0,5.3255698359725
91,,101676095.29612541,8.0,-2.9580197832418387
92,,101633606.98535585,1.0,-7.099415481455001
93,,101453670.02149081,7.0,0.5917019715528937
94,,101478896.6696186,8.0,4.4376597557460595
95,,101558851.44119501,7.0,7.691397467755001
96,,101957560.68903494,7.0,-15.378063783474998
97,,101545776.77492619,8.0,-38.456987338762495
