,date,value,action,reward
0,,100000000.0,3.0,-88.89415669077499
1,,100000000.0,7.0,-7.114062129474999
2,,99993577.66184491,7.0,17.1947633051875
3,,100002332.96823046,4.0,-35.55092076884536
4,,100000910.05457039,7.0,1.7776724342277728
5,,99998044.51125012,7.0,-16.59042969213
6,,99979768.31369981,7.0,-5.92712013087
7,,99968841.69542804,7.0,4.149475980462499
8,,99973799.88946399,7.0,-9.482942557075
9,,99955523.52388814,7.0,12.448723116684999
10,,99990355.19164473,10.0,11.850026070070463
11,,99948893.38908502,7.0,-9.479571523365001
12,,99907864.11903939,1.0,-5.92585569356
13,,99885345.52902424,5.0,-296.32790460604997
14,,99772752.57894865,7.0,-1.1860145168185454
15,,99763012.13244805,8.0,26.685959627106246
16,,99846524.27865651,0.0,77.059869591
17,,99985206.77667382,7.0,0.5924030236248434
18,,99985778.15403712,3.0,-5.923889863035381
19,,99980207.25059623,2.0,0.0
20,,99980207.25059623,3.0,-65.16433259875
21,,99918927.3127465,3.0,-136.288219957325
22,,99790796.53360614,8.0,-5.928806886906779
23,,99765970.15110835,7.0,8.3007233487475
24,,99850583.89258897,7.0,0.0
25,,99845584.36675858,1.0,0.0
26,,99845584.36675858,10.0,-142.2508831409
27,,99687482.54231781,7.0,0.5928806886879023
28,,99691729.04940921,0.0,0.0
29,,99691729.04940921,4.0,0.0
30,,99691729.04940921,7.0,-2.3714665148943936
31,,99667763.1648258,6.0,2.964473746619456
32,,99653434.50534183,1.0,-3.5572841321385162
33,,99621427.59853077,9.0,-17.7876861777726
34,,99560865.52617562,7.0,0.0
35,,99555866.00054765,0.0,-100.804060624725
36,,99350301.9885251,7.0,1.1864085041779493
37,,99369961.02790457,7.0,-2.3727044084820292
38,,99339828.39674765,7.0,2.3728170083503475
39,,99386044.20950997,7.0,1.1862959096498038
40,,99407126.87149155,3.0,-65.243179122175
41,,99263674.84044337,7.0,0.0
42,,99258675.31506312,3.0,0.0
43,,99258675.31506312,2.0,-17.798239160862497
44,,99179004.89354026,7.0,-1.1867182493519035
45,,99160489.62099051,9.0,2.96686604006613
46,,99150194.48813641,7.0,-5.933591246765
47,,99070495.77630913,9.0,-77.145841245725
48,,98835851.0968405,7.0,-22.55728362816
49,,98519932.88342416,7.0,2.9694032687200003
50,,98597941.82728529,7.0,5.344291109475
51,,98744495.26253891,7.0,6.530515317025
52,,98927339.33941913,9.0,17.8058450654125
53,,99011924.19806719,3.0,2.967218173610675
54,,99030187.94548976,4.0,0.0
55,,99030187.94548976,7.0,5.93429548044
56,,99210199.61265123,1.0,1.7798661540668892
57,,99265702.97037661,2.0,29.66232410240625
58,,99635725.35521233,8.0,31.130665781168748
59,,100024202.3115325,7.0,-10.668057465264999
60,,99845222.41543674,7.0,-27.268631588930003
61,,99390152.66165304,7.0,8.3036773428225
62,,99662430.39805508,7.0,1.1858457451829896
63,,99697516.24810672,7.0,0.0
64,,99692516.7224226,5.0,-0.0
65,,99692516.7224226,7.0,5.336052743915
66,,99872170.22964323,6.0,35.5660936573625
67,,100107603.08205223,3.0,8.888994239925063
68,,100172710.70238614,7.0,2.962787390375
69,,100277408.99194491,7.0,3.5549235691425003
70,,100405468.81397772,10.0,17.772090708745303
71,,100429112.06350696,7.0,1.7770827409724355
72,,100498461.88079715,7.0,0.0
73,,100493462.35465217,0.0,56.270286919225
74,,100968843.15248144,7.0,1.776156870175738
75,,101039614.21484423,10.0,47.36081839495
76,,101210618.18154025,8.0,14.79745247058125
77,,101480287.38459253,6.0,0.0
78,,101455289.75162458,2.0,7.396974933125
79,,101602291.34119892,7.0,-3.5501278046023987
80,,101508380.8352437,2.0,0.0
81,,101508380.8352437,7.0,10.05940969017
82,,102011233.95523572,0.0,73.9364974211
83,,102758076.08260036,8.0,-5.911423234264412
84,,102684647.61004901,8.0,-32.5143654378125
85,,102330532.81770396,7.0,-13.009130043989998
86,,101981315.49006867,3.0,-100.55125748219999
87,,101449342.52535892,10.0,124.26035502959998
88,,102106194.47515178,8.0,-50.270871282899996
89,,101511431.83263874,10.0,-59.165996118699994
90,,101278349.30041337,7.0,5.3255698359725
91,,101605037.0796411,9.0,-5.916039566483677
92,,101542002.09304976,7.0,-7.099415481455001
93,,101307358.56520557,8.0,1.4792549288822343
94,,101333725.45077085,8.0,4.4376597557460595
95,,101439598.804533,7.0,7.691397467755001
96,,101950621.90851021,7.0,-15.378063783474998
97,,101426524.13826394,4.0,-153.82794935504998
98,,100907425.89484668,6.0,32.550542114475
99,,101334685.45420408,2.0,-2.95836981989428
100,,101293571.16401815,7.0,1.183375934865616
101,,101371273.56811428,9.0,8.874899417810056
102,,101473878.79063988,3.0,14.790448919687497
103,,101686550.21711612,7.0,-18.92953480668
104,,100997216.21866894,9.0,-130.18984045825
105,,100005220.71909761,9.0,5.920803334585889
106,,100070500.30572176,7.0,8.288732060817502
107,,100700756.80030823,2.0,-26.633522727274997
108,,100292377.92970109,7.0,0.0
109,,100287378.40328693,10.0,5.919821931765767
110,,100285363.29086208,1.0,5.32771358212
