,date,value,action,reward,balance,coin
0,,100000000.0,7.0,-0.8333116036506355,49995000.0,2.370510845087116
1,,99977221.16866185,2.0,-0.17311358785872316,199939446.39308998,-4.741627752841444
2,,99976450.10768667,5.0,-1.03168579831125,199939446.39308998,-4.741627752841444
3,,99907696.50527047,6.0,-0.20332104851515273,74918271.51155145,1.1839368675523245
4,,99893419.73256774,7.0,-0.19335031998093907,49939217.68047513,2.367703714922203
5,,99889479.10233139,1.0,0.16480221837748027,149824229.15339977,-2.367441971472315
6,,99896061.69603437,5.0,-0.1778136039261,149824229.15339977,-2.367441971472315
7,,99901980.30096306,3.0,-2.1959738227345307,299680968.28194374,-9.4752198322154
8,,99843844.41060486,6.0,-0.29222991394228937,74860403.49945626,1.1835168015291821
9,,99816630.53490135,1.0,-1.0469980793398,149717459.34812173,-2.3668373256562574
10,,99784292.28875166,1.0,-0.3711072664360648,149666455.90180713,-2.3648929300078603
11,,99771944.8645013,1.0,-0.015584415584479892,149647939.24840498,-2.364488218421208
12,,99771424.76902802,1.0,-0.12220655162611933,149647160.93085566,-2.36492426208941
13,,99767360.85699686,1.0,0.49089384349127646,149641064.93744507,-2.365108239266929
14,,99786948.36193748,7.0,-0.3355768774610059,49883499.4218931,2.366975386923893
15,,99775790.11516838,6.0,0.14183291031143538,74824358.96255407,1.1833834252338684
16,,99778956.94217327,0.0,-0.6124054534677547,124723697.163591,-1.1829159092136725
17,,99763580.0212279,2.0,-0.6710954716712647,199514687.67273945,-4.728019716178664
18,,99748743.64165346,6.0,-0.16776989242214724,74799087.41824594,1.1818011426194666
19,,99735682.428088,1.0,-0.3,149596043.1985096,-2.3633487933482145
20,,99728201.9844656,7.0,-0.6909468969929408,49854127.79801218,2.363171535851416
21,,99705231.3467978,7.0,-1.1176475468119755,49842645.30147669,2.363243217511206
22,,99668083.67787421,1.0,-0.2288472027888544,149492159.56878978,-2.3636512836548533
23,,99660481.38113633,5.0,-0.49804340092484994,149492159.56878978,-2.3636512836548533
24,,99643935.82215075,6.0,-0.15,74725475.94584286,1.181203155861338
25,,99636459.90138055,7.0,-0.3,49810757.029299654,2.362229069000701
