,date,value,action,reward,balance,coin
0,,100000000.0,8.0,-1.666623207301271,-10000.0,4.741021690174232
1,,99954442.3373237,1.0,-0.08655679392936158,149916669.33963495,-2.3702737096828006
2,,99946558.99210215,0.0,-0.6658944834455406,124935697.08718765,-1.1852120172671254
3,,99931871.76491174,1.0,-0.19333657241723326,149890310.67124712,-2.3684467035980314
4,,99927927.45884666,7.0,-0.19335031998093907,49953971.09472914,2.368521627372521
5,,99921487.60659352,6.0,-0.3988315597374118,74933620.9161038,1.1841002963358083
6,,99905704.11567782,1.0,-0.12216861471350741,149851063.67999098,-2.368612440211428
7,,99904133.1532526,1.0,-0.5489934556836327,149846209.83016855,-2.3688560049616494
8,,99885852.25752488,1.0,-0.015483274460078808,149818788.05791718,-2.3680294980565866
9,,99885334.04714696,1.0,-1.0469980793398,149818013.45861703,-2.3684664132773805
10,,99850477.53770414,6.0,-0.11445347679760963,74880365.13774756,1.1832307619294704
11,,99844167.75293553,6.0,-0.29217935349318996,74878133.3302463,1.1830999117562746
12,,99834442.86883315,7.0,-0.47775789323971934,49909734.08131927,2.3664180067515206
13,,99821039.47071898,10.0,-7.1333688926806085,-199677016.3838181,14.198284541742263
14,,99608623.4715671,5.0,-0.03558043550455636,-199677016.3838181,14.198284541742263
15,,99601524.32929617,7.0,0.28366582062287077,49765854.23436031,2.362633117377806
16,,99587880.0970648,6.0,0.2602608180202045,74683438.1732099,1.1806506235573775
17,,99595756.65558235,1.0,-0.33554773583563235,149386163.9636925,-2.360033095319598
18,,99587105.61935365,6.0,-0.16776989242214724,74682859.6310403,1.1798860909358995
19,,99579046.09283325,2.0,-0.6,199145644.66241106,-4.719274239607272
20,,99566598.56957781,0.0,0.037927122580024675,124465716.95161732,-1.1796710808935549
21,,99580555.50016777,7.0,-1.1176475468119755,49782810.206163734,2.3602881133009666
22,,99545944.64294466,6.0,-0.18556928403730852,74651993.52014875,1.180377364324527
23,,99537299.30352059,5.0,-0.49804340092484994,74651993.52014875,1.180377364324527
24,,99545561.94507086,6.0,-0.15,74654193.46291204,1.180037008286954
25,,99540583.94917975,1.0,-0.3,149303410.25552353,-2.3599559958552776
26,,99533118.28093365,6.0,-0.3633549870788788,74642373.35354576,1.179889498102535
27,,99518573.58679055,1.0,-0.3355763986054063,149270396.83148316,-2.3601056178241406
28,,99509929.98527896,6.0,-0.15,74624983.69402498,1.179922334297085
29,,99502466.19034472,0.0,-0.15,124378082.92452578,-1.179833833598282
30,,99502466.3769396,5.0,-0.07114399544683181,124378082.92452578,-1.179833833598282
31,,99503646.2107732,1.0,-0.33557724232792935,149248006.69017786,-2.359807575078812
32,,99495003.68100372,5.0,-0.10671852396415549,149248006.69017786,-2.359807575078812
33,,99498543.39236635,3.0,-0.773052841286631,298470755.5220908,-9.43919394671913
34,,99487827.5282782,6.0,-0.15,74593485.15772104,1.1798561173629445
35,,99465442.0397906,1.0,0.2540707051539373,149190702.5918957,-2.3591812822226843
36,,99478034.6128993,0.0,-0.18559581435085098,124350027.5820567,-1.1802158624347392
37,,99479338.71296944,6.0,-0.1855870070706177,74604529.98237234,1.1801753275870717
38,,99473184.48528711,3.0,-1.7695330296122835,298397171.953514,-9.441266560866278
39,,99431920.44981802,1.0,-0.371184872354446,149123012.55355418,-2.3591136103686536
40,,99404693.21503481,5.0,-0.39145907473304997,149123012.55355418,-2.3591136103686536
41,,99417668.33989182,6.0,-0.15,74555795.27878901,1.1796396252864545
42,,99410212.36376196,1.0,-0.3,149107862.59331626,-2.3591023129111264
43,,99402756.41143528,7.0,-0.5135575120433569,49691437.55727888,2.358925375814217
44,,99385738.98686907,6.0,-0.16779899366290452,74531850.16653417,1.1794287018117517
45,,99377695.19890054,0.0,-0.1678029763600208,124222119.14074893,-1.1793612361020192
46,,99377105.66040576,1.0,-0.12197446182330972,149058205.13397756,-2.3586524971021707
47,,99375548.93501744,6.0,-0.38141437998480127,74524209.0469198,1.1794477418227478
48,,99360429.8703523,0.0,0.15699424195653516,124200536.94927597,-1.1796323147376504
