,date,value,action,reward
0,,100000000.0,7.0,-17.778831338155
1,,99991444.70783454,0.0,-35.570310647374995
2,,99990022.40132749,1.0,17.1947633051875
3,,99996896.88277824,10.0,-35.55092076884536
4,,99939080.28549372,1.0,1.7776724342277728
5,,99946901.62290102,3.0,-82.95214846065
6,,99910402.04833364,9.0,-29.635600654349997
7,,99866441.7367053,10.0,41.494759804625
8,,99859592.13835233,7.0,-9.482942557075
9,,99803386.69897228,7.0,12.448723116684999
10,,99937782.1854648,6.0,5.9250130350352315
11,,99928430.27613693,7.0,-9.479571523365001
12,,99858951.95314318,7.0,-5.92585569356
13,,99812468.0079652,1.0,-29.632790460605
14,,99605045.91173321,8.0,-2.9650362920463635
15,,99583657.20664,2.0,26.685959627106246
16,,99743675.24657845,8.0,38.5299347955
17,,99977725.57483298,10.0,5.924030236248434
18,,99939582.58548701,7.0,-1.1847779726070762
19,,99922493.8323738,7.0,0.0
20,,99917494.30629629,1.0,-13.03286651975
21,,99781906.23572463,3.0,-136.288219957325
22,,99498403.90634763,7.0,-2.3715227547627116
23,,99468277.6996336,3.0,41.5036167437375
24,,99644164.46676326,7.0,0.0
25,,99639164.94093287,3.0,0.0
26,,99639164.94093287,7.0,-14.22508831409
27,,99477715.29366577,7.0,0.5928806886879023
28,,99485990.43036556,7.0,0.0
29,,99480990.9046588,8.0,0.0
30,,99468492.09039211,2.0,-5.928666287235984
31,,99440282.73904121,6.0,2.964473746619456
32,,99430575.57579434,3.0,-17.78642066069258
33,,99384704.1802721,7.0,-3.5575372355545203
34,,99333121.75164104,7.0,0.0
35,,99328122.22601306,8.0,-50.4020303123625
36,,99037541.05996299,7.0,1.1864085041779493
37,,99065731.66874933,3.0,-11.863522042410146
38,,99032541.53452647,3.0,11.864085041751737
39,,99098921.8029722,7.0,1.1862959096498038
40,,99127586.93007731,2.0,-32.6215895610875
41,,98942431.34085035,9.0,0.0
42,,98917433.71394885,10.0,0.0
43,,98867438.46014595,2.0,-17.798239160862497
44,,98745086.61539268,0.0,-5.9335912467595175
45,,98724694.64126718,7.0,0.593373208013226
46,,98740324.43937457,9.0,-29.667956233825
47,,98606246.60452044,2.0,-38.5729206228625
48,,98322638.06296515,3.0,-112.78641814079998
49,,97908133.27146125,7.0,2.9694032687200003
50,,98013401.71616387,1.0,5.344291109475
51,,98211884.06144023,7.0,6.530515317025
52,,98452086.27562916,5.0,-71.22338026165
53,,98585832.67885232,6.0,2.967218173610675
54,,98584313.0071001,7.0,0.0
55,,98579313.48184371,4.0,59.3429548044
56,,98816466.74476886,6.0,8.899330770334446
57,,98866174.82910943,8.0,29.66232410240625
58,,99363579.01981449,10.0,124.52266312467499
59,,99898790.9832077,10.0,-106.68057465265
60,,99576656.51549053,10.0,-272.68631588930003
61,,98776657.12704492,7.0,8.3036773428225
62,,99231503.32601833,8.0,2.964614362957474
63,,99285882.60396314,7.0,0.0
64,,99280883.07827878,7.0,0.0
65,,99275883.55259442,1.0,5.336052743915
66,,99581103.80923557,7.0,7.1132187314725
67,,99985909.913131,3.0,8.888994239925063
68,,100088361.3205514,7.0,2.962787390375
69,,100255299.25525379,2.0,8.887308922856251
70,,100461624.20804143,0.0,8.886045354372651
71,,100564786.68443537,7.0,1.7770827409724355
72,,100663660.46781445,9.0,0.0
73,,100638662.83708954,7.0,11.254057383845002
74,,101318537.34210443,10.0,17.76156870175738
75,,101383784.7109232,6.0,23.680409197475
76,,101675572.92904472,9.0,29.5949049411625
77,,102058395.57121468,8.0,0.0
78,,102045896.7547307,10.0,29.5878997325
79,,102214605.57594943,9.0,-17.750639023011992
80,,102054835.36260366,3.0,0.0
81,,102054835.36260366,8.0,25.148524225424996
82,,102816107.24297357,8.0,36.96824871055
83,,103956293.80913281,7.0,-2.364569293705765
84,,103858606.53753376,7.0,-13.005746175125
85,,103341223.26641488,3.0,-65.04565021994999
86,,102828839.52235985,9.0,-100.55125748219999
87,,101991865.85050845,7.0,12.42603550296
88,,102994865.96120214,7.0,-20.10834851316
89,,102169845.05823445,2.0,-14.791499029674998
90,,101928662.30055642,7.0,5.3255698359725
91,,102359921.96569514,7.0,-1.1832079132967355
92,,102306212.55386734,8.0,-17.7485387036375
93,,101997904.71869683,1.0,0.5917019715528937
94,,102047206.22176456,7.0,1.775063902298424
