,date,value,action,reward
0,,100000000.0,1.0,-17.778831338155
1,,100000000.0,8.0,-17.785155323687498
2,,99983944.15461229,8.0,42.986908262968754
3,,100005832.42057613,1.0,-3.555092076884536
4,,100002275.13642597,6.0,8.888362171138864
5,,99984390.13567449,3.0,-82.95214846065
6,,99951197.86692102,8.0,-14.817800327174998
7,,99923881.11058195,2.0,10.37368995115625
8,,99944626.2290503,3.0,-47.414712785374995
9,,99920917.52222933,3.0,62.24361558342499
10,,99983152.87763435,10.0,11.850026070070463
11,,99943824.80477807,7.0,-9.479571523365001
12,,99894260.61591887,7.0,-5.92585569356
13,,99860223.00457504,7.0,-29.632790460605
14,,99704106.4935461,3.0,-5.930072584092727
15,,99698061.81413996,3.0,53.37191925421249
16,,99806866.04345053,3.0,77.059869591
17,,99964027.70801026,7.0,0.5924030236248434
18,,99965309.82254827,9.0,-5.923889863035381
19,,99932845.773516,1.0,0.0
20,,99932845.773516,9.0,-65.16433259875
21,,99812684.6721381,7.0,-27.257643991465002
22,,99603255.45077044,4.0,-23.715227547627116
23,,99585478.95551705,8.0,20.75180837186875
24,,99705716.33145696,3.0,0.0
25,,99705716.33145696,8.0,0.0
26,,99693217.51688093,7.0,-14.22508831409
27,,99564486.55198306,2.0,1.4822017217197558
28,,99574797.50523865,1.0,0.0
29,,99574797.50523865,9.0,0.0
30,,99549799.87670517,3.0,-11.857332574471968
31,,99526806.50367904,3.0,2.964473746619456
32,,99538303.1901921,3.0,-17.78642066069258
33,,99503813.13065284,2.0,-8.8938430888863
34,,99469323.07111365,3.0,0.0
35,,99469323.07111365,7.0,-20.160812124945
36,,99264847.71233839,3.0,5.9320425208897465
37,,99288315.45741457,2.0,-5.931761021205073
38,,99264847.71233839,9.0,11.864085041751737
39,,99291531.20932436,1.0,1.1862959096498038
40,,99317371.77140892,7.0,-13.048635824435
41,,99167639.42727506,10.0,0.0
42,,99117644.17347217,3.0,0.0
43,,99117644.17347217,7.0,-7.119295664345
44,,99018037.02383232,6.0,-5.9335912467595175
45,,98976084.74164283,1.0,0.593373208013226
46,,98993039.39726877,3.0,-29.667956233825
47,,98908266.11913908,7.0,-15.429168249145
48,,98679770.23709548,7.0,-22.55728362816
49,,98343610.73380184,7.0,2.9694032687200003
50,,98426946.33289385,3.0,26.721455547374998
51,,98585949.55607128,1.0,6.530515317025
52,,98780286.8288436,0.0,17.8058450654125
53,,98886288.97762847,10.0,5.93443634722135
54,,98856334.52451384,8.0,0.0
55,,98843835.71137297,5.0,-118.6859096088
56,,99050178.0002172,8.0,4.449665385167223
57,,99101361.73960209,3.0,59.3246482048125
58,,99525912.09165084,9.0,62.261331562337496
59,,99971596.86578739,7.0,-10.668057465264999
60,,99762742.6988833,3.0,-136.34315794465002
61,,99241780.83844769,3.0,41.5183867141125
62,,99558888.05784321,7.0,1.1858457451829896
63,,99599663.90182185,2.0,0.0
64,,99599663.90182185,0.0,0.0
65,,99599663.90182185,7.0,5.336052743915
66,,99802787.96061671,6.0,35.5660936573625
67,,100069514.881791,3.0,8.888994239925063
68,,100142446.01931643,7.0,2.962787390375
69,,100260183.50419414,3.0,17.774617845712502
70,,100407467.91719222,8.0,4.443022677186326
71,,100470388.51756823,3.0,8.885413704862177
72,,100545807.93313813,2.0,0.0
73,,100545807.93313813,3.0,56.270286919225
74,,101023464.23174787,3.0,8.88078435087869
75,,101098883.64731777,3.0,23.680409197475
76,,101300002.08883762,3.0,29.5949049411625
77,,101551400.14073741,7.0,0.0
78,,101546400.61414373,6.0,14.79394986625
79,,101654203.10306144,2.0,-8.875319511505996
80,,101574523.02992988,3.0,0.0
81,,101574523.02992988,4.0,100.59409690169998
82,,102026043.44434142,1.0,14.787299484220002
83,,102690044.05376983,7.0,-2.364569293705765
84,,102631451.5640707,3.0,-65.028730875625
85,,102336690.2696991,3.0,-65.04565021994999
86,,102041928.97532749,7.0,-20.110251496440004
87,,101577367.21599984,10.0,124.26035502959998
88,,102144770.61425209,7.0,-20.10834851316
89,,101635950.49878645,7.0,-5.91659961187
90,,101481585.12613225,4.0,53.255698359724995
91,,101750443.64890003,8.0,-2.9580197832418387
92,,101707480.05895495,3.0,-35.497077407275
93,,101524691.42003655,0.0,2.9585098577644686
94,,101555156.19318962,7.0,1.775063902298424
95,,101642261.01155996,7.0,7.691397467755001
96,,102039456.87228465,1.0,-15.378063783474998
97,,101637261.48487687,3.0,-76.91397467752499
98,,101235066.09746909,1.0,6.510108422895
99,,101575385.27142954,3.0,-5.91673963978856
100,,101544447.16470575,9.0,5.91687967432808
101,,101583692.49677467,9.0,8.874899417810056
102,,101658609.27115726,1.0,2.9580897839374996
103,,101825133.28406167,3.0,-94.6476740334
104,,101292256.44276714,9.0,-130.18984045825
105,,100508515.18498349,3.0,5.920803334585889
106,,100577491.87815356,6.0,41.4436603040875
107,,101051908.56267548,3.0,-53.267045454549994
108,,100730856.50218868,3.0,0.0
109,,100730856.50218868,7.0,0.5919821931765767
110,,100761766.21981716,0.0,26.6385679106
111,,101084949.4161992,4.0,29.592102459649997
112,,101264495.63641167,0.0,-17.75316006250027
113,,101156767.90428424,8.0,2.959070141791975
114,,101217271.20405388,6.0,-5.917860101789519
115,,101154588.9411068,2.0,-2.9590000946849706
116,,101116904.3110156,3.0,-5.91814028358395
117,,101079219.68092442,3.0,2.95914019221577
118,,101116904.3110156,3.0,0.0
119,,101116904.3110156,6.0,-11.836280567195658
120,,101014170.16197586,3.0,-11.836840983880938
121,,100936433.64567995,0.0,-59.18700726814999
122,,100547751.06420112,9.0,11.8402045987398
123,,100682962.54667282,7.0,0.0
124,,100677963.02023602,7.0,-3.5517249544203544
125,,100551385.96799421,3.0,-65.11958323465
126,,100105601.70670891,1.0,1.184300907175473
127,,100186653.39057899,3.0,-53.291016318900006
128,,99821920.81316376,3.0,8.883729745085
129,,99943498.33896875,2.0,-17.76619684945
130,,99700343.28735852,3.0,-35.537444620799995
131,,99457188.23574853,10.0,-23.694997985934663
132,,99321402.29128075,9.0,2.962015118124217
133,,99340484.80867362,3.0,8.885834794553071
134,,99472725.25201607,7.0,3.5540812699900006
135,,99733628.24508691,9.0,0.0
136,,99708630.61413741,3.0,2.961313401717014
137,,99754132.22603035,0.0,-59.2248649673
138,,99299116.10710144,3.0,0.0
139,,99299116.10710144,3.0,0.0
140,,99299116.10710144,3.0,0.0
141,,99299116.10710144,0.0,23.6955594521625
142,,99663129.00224471,3.0,-11.845534233584365
143,,99572125.77845883,3.0,14.8076194086375
144,,99799633.83792329,9.0,-29.611730983324996
145,,99541205.80120087,7.0,-1.1846095526901745
146,,99489283.27200174,7.0,-8.292463335459999
147,,99154164.23189044,3.0,-35.545023696674996
148,,98871204.64849067,7.0,-7.110015642035
149,,98581823.53596354,4.0,-94.81369109695
150,,98202648.0872593,3.0,-5.926979611187155
151,,98155251.15617132,7.0,0.0
152,,98150251.63034058,3.0,11.854240261732762
153,,98340787.6939137,7.0,0.0
154,,98335788.16803837,7.0,2.9632790460574996
155,,98571329.34486628,1.0,-2.3703422774246086
156,,98475113.06378484,10.0,-260.75001185225
157,,97314588.71042967,7.0,5.336305853334999
158,,97766031.06385398,0.0,38.5317620278375
159,,98425336.00031137,9.0,5.926136632999901
160,,98504140.354105,3.0,0.0
161,,98504140.354105,1.0,0.5925855693589277
162,,98556041.34577465,7.0,7.110858280595
163,,99176698.06317759,8.0,-5.924030236248434
164,,99058738.40137863,3.0,-94.78897604207499
165,,98215051.62853956,3.0,44.449185690899995
166,,99006007.97807646,3.0,-5.924451395800112
167,,98953277.55477381,1.0,0.0
168,,98953277.55477381,3.0,-29.622958978125
169,,98689625.43826151,7.0,-10.665529010235
170,,98207918.99676085,7.0,0.0
171,,98202919.47088528,3.0,26.669511414549998
172,,98681759.94732285,3.0,29.626469472874998
173,,99213804.9211421,3.0,-11.847779726070762
174,,99107395.92637825,3.0,0.0
175,,99107395.92637825,7.0,1.7772511848368477
176,,99262720.79293156,7.0,2.3694997985934663
177,,99472434.92357731,4.0,5.923188096779164
178,,99526113.33776379,9.0,0.0
179,,99501115.70698309,3.0,-5.923047763450873
180,,99446252.68324375,3.0,2.961594048389582
181,,99501115.70698309,6.0,2.9615238817393146
182,,99532165.70949364,7.0,-1.184581487362335
183,,99470881.63373709,2.0,-2.9615238817254363
184,,99414597.08414793,8.0,0.0
185,,99402098.26878595,3.0,-11.846376193530572
186,,99288344.53198767,7.0,1.7770406349981727
187,,99454686.42731619,1.0,4.738438210765
188,,99911596.88451862,10.0,0.0
189,,99861601.62205887,9.0,35.531552018175
190,,100564607.5390544,0.0,-5.92024249312928
191,,100503940.57670212,7.0,-14.20891846449
192,,99768095.71841478,2.0,-26.649295274187498
193,,99219961.71947575,2.0,17.769985310137496
194,,99950807.05139399,7.0,0.5921644796069713
195,,100006948.16857767,8.0,-2.960752267938682
196,,99932716.55897284,8.0,4.441233597038408
197,,100107192.61845636,3.0,-71.05468842517499
198,,99359293.1178379,7.0,-3.553744462081454
199,,99166607.96762371,3.0,20.7316495285
200,,99604541.09040022,7.0,-11.844692393335
201,,98971553.87888575,6.0,0.0
202,,98946556.24838543,3.0,38.5043717271125
203,,99778341.9879694,4.0,0.0
204,,99778341.9879694,3.0,0.0
205,,99778341.9879694,3.0,8.882888004546619
206,,99970292.54325771,10.0,0.0
207,,99920297.28046131,0.0,-65.13654989457501
208,,99190423.95777845,2.0,16.288381349506253
209,,99920297.28046131,1.0,-21.31741632914
210,,98725959.11607122,9.0,-17.772090708745303
211,,98498350.70681,3.0,-65.1689653538
212,,97755444.51760769,8.0,-50.37096735961249
213,,96584743.76238585,3.0,-82.997391510525
214,,95630930.39968634,10.0,-11.860707847033414
215,,95510433.47649336,1.0,-2.3721978412993843
216,,95369430.14154005,7.0,-7.11693117927
217,,94939997.22490692,3.0,-53.38458253255
218,,94303347.13826418,3.0,-29.664435901075002
219,,93949652.6456852,7.0,4.1535138727325
220,,94441486.81553268,7.0,0.0
221,,94436487.2901411,0.0,26.696725201687496
222,,95077409.20764875,3.0,-53.382049396199996
223,,94436487.2901411,3.0,0.0
224,,94436487.2901411,4.0,23.73042240150225
225,,94721341.47570038,10.0,83.048595292325
226,,95701555.30890703,3.0,2.9650362920463635
227,,95775141.6723051,3.0,-23.719727697518728
228,,95480796.2187128,8.0,1.4826236508086454
229,,95542476.81767035,2.0,-17.7910617705625
230,,95097400.3405199,3.0,2.9655990509969143
231,,95171579.75337839,1.0,-4.7448459111310015
232,,94874862.10194445,7.0,0.5931620281396377
233,,94944279.25414371,3.0,-53.3833159343
234,,94274529.15511703,2.0,-5.932746386952403
235,,94125695.79977751,7.0,3.5598167880950005
236,,94568620.26715326,6.0,11.864366561475933
237,,94846984.38180637,7.0,-9.49059245023
238,,94233363.25428581,3.0,-23.730985547837367
239,,93929052.45326042,1.0,5.3399786400825
240,,94613751.75556707,0.0,5.9320425208897465
241,,94765907.15607977,7.0,-1.1863522042410146
242,,94684592.65992308,3.0,2.9659508838653097
243,,94760907.63062048,3.0,2.9658805106025357
244,,94837222.6013174,4.0,35.589721688375
245,,95295112.42549992,3.0,-47.446207861824995
246,,94684592.65992308,2.0,-8.897852651554294
247,,94455647.74783182,1.0,2.9661620236299995
248,,94837222.6013174,6.0,-23.72648112558551
249,,94502219.7949524,9.0,14.830458201825
250,,94870660.82487297,7.0,-1.186295909649804
251,,94786736.30879974,3.0,-11.863240562792754
252,,94628886.32761717,8.0,-2.9659508838514306
253,,94536869.33322906,1.0,0.0
254,,94536869.33322906,7.0,-14.236902050109999
255,,93574804.25816345,1.0,-1.186746416026452
256,,93495048.79569435,7.0,0.0
257,,93490049.27040434,3.0,23.7354916807125
258,,94129991.80949163,3.0,-5.932746386966281
259,,94049998.99210548,3.0,-11.865774360436676
260,,93890013.35733366,3.0,-17.79950636035532
261,,93650034.90517616,0.0,-65.269503714425
262,,92770113.91393137,0.0,-23.74056312615114
263,,92450142.64438772,6.0,-83.09986229165
264,,91288625.60280895,7.0,1.7813034391023221
265,,91527878.47402573,9.0,11.874510176451688
266,,91833300.51460266,2.0,-11.873382251670341
267,,91502880.84892797,3.0,-5.937255088239722
268,,91420275.93250942,3.0,35.6243765734125
269,,92411534.929533,2.0,0.0
270,,92411534.929533,10.0,-130.58549788690001
271,,91426768.49791431,3.0,2.968627544119861
272,,91511747.69611263,9.0,5.937114087584128
273,,91659083.31299019,3.0,2.9684160531839856
274,,91745249.93400574,2.0,19.294246158956252
275,,92865416.00721264,2.0,-17.80457696325
276,,92348416.28111696,1.0,0.593570444940017
277,,92434582.90213299,7.0,-5.9355635224
278,,91997563.15919447,3.0,2.9681341121579043
279,,92083967.20275116,10.0,65.297399976225
280,,93010535.39076805,9.0,8.901865831079103
281,,93255433.99432659,1.0,-1.186830924065907
282,,93165468.58441782,9.0,8.901443220660221
283,,93413927.7651515,9.0,44.5040469013375
284,,94774015.79254007,3.0,41.5223271484875
285,,96066762.40279007,7.0,-4.743833017079036
286,,95691457.93621302,3.0,11.860707847033416
287,,96061762.87717342,7.0,14.23149905123
288,,98284285.59694052,7.0,-13.038118717995001
289,,97255730.75150967,8.0,-2.963981694442675
290,,97149588.65716839,0.0,-5.928103955221697
291,,97055945.37723446,8.0,2.964122264109692
292,,97231918.77165651,6.0,-59.27963388897499
293,,96252704.17219734,7.0,10.6728648340925
294,,97969564.3396411,3.0,-106.6831037671
295,,96247704.64654684,3.0,0.0
296,,96247704.64654684,1.0,-1.185873870457321
297,,96152045.77470827,9.0,85.977894786775
298,,98935546.58774519,6.0,5.925434334336233
299,,99106608.67932367,4.0,0.0
300,,99106608.67932367,3.0,-154.053989998325
301,,96557832.30105925,3.0,0.0
302,,96557832.30105925,3.0,-11.857613773813558
303,,96361772.57965422,10.0,65.21996916875
304,,97416193.77831984,8.0,14.81885432473125
305,,98413637.4650073,7.0,-18.96363722562
306,,96788937.20976591,2.0,1.4820962769696024
307,,96890168.50534916,0.0,50.3900784899375
308,,98611100.53026485,6.0,-124.442969564775
309,,96435357.09944534,7.0,17.193539972015
310,,99407312.52467632,2.0,44.435491515781244
311,,102486921.09460068,3.0,23.682091602325
312,,103308150.04658031,9.0,32.5567078656875
313,,104425364.90645981,3.0,2.9589300508947596
314,,104529202.40574265,2.0,-59.17720020829999
315,,102452452.42007256,1.0,-1.1841045801153085
316,,102348614.92078972,8.0,0.0
317,,102336116.1049223,1.0,-2.3682652457057696
318,,102127256.973732,2.0,22.203538355868748
319,,103693700.4576559,9.0,11.837681708426473
320,,104091156.16025543,1.0,-21.305809384024997
321,,102190116.15247154,3.0,50.326828344075
322,,103985542.82648945,7.0,-22.489997869365
323,,101969391.95883942,7.0,27.8290938373325
324,,106950477.38757706,2.0,-23.657999952675
325,,106101782.07607841,4.0,-106.48115283594998
326,,105146999.85064316,5.0,-11.83375934865616
327,,105253086.76458073,1.0,-5.916739639785
328,,104722652.19489479,3.0,2.958719939410992
329,,104828739.1088314,8.0,-5.917299817748134
330,,104602883.00445366,3.0,-23.670319786006644
331,,104176168.4287777,4.0,-295.90701417984997
332,,101509202.33080196,9.0,-71.059737552675
333,,100189849.02492142,4.0,100.69658342414999
334,,102023519.56385136,8.0,20.72330246548125
335,,103529391.68932152,3.0,-88.78471482347499
336,,101902565.6808052,3.0,-94.73734072284999
337,,100167284.60505486,9.0,2.961664218370519
338,,100251926.70730782,3.0,38.50072262895
339,,101677243.23529053,2.0,-17.7640928469875
340,,101019404.83775997,2.0,-32.5721324679
341,,99813367.77562046,3.0,20.733123237687497
342,,100580845.90607262,4.0,-47.38213693439297
343,,100142286.97438622,0.0,65.1566128038625
344,,102554361.09866428,1.0,5.328218243819999
