,date,value,action,reward
0,,100000002.37051085,7.0,-17.778831338155
1,,99977945.89308995,1.0,3.5570310647374996
2,,99970905.21499348,7.0,17.1947633051875
3,,100005882.39620876,6.0,-17.77546038442268
4,,99989027.561776,7.0,1.7776724342277728
5,,99993548.68244706,7.0,-16.59042969213
6,,99965451.56491128,6.0,-29.635600654349997
7,,99950093.71371947,7.0,4.149475980462499
8,,99964850.64972314,7.0,-9.482942557075
9,,99946889.89305863,9.0,62.24361558342499
10,,99992943.76975647,7.0,1.1850026070070463
11,,99997338.71961975,7.0,-9.479571523365001
12,,99978784.00852951,3.0,14.8146392339
13,,99973035.67366433,7.0,-29.632790460605
14,,99938678.99746457,1.0,0.5930072584092727
15,,99937534.5868052,2.0,-53.37191925421249
16,,99952980.12415731,2.0,-77.059869591
17,,99969712.98041014,9.0,2.962015118124217
18,,99953018.53222838,7.0,-1.1847779726070762
19,,99949606.91203645,7.0,0.0
20,,99947969.75998627,2.0,16.2910831496875
21,,99934190.95469627,3.0,68.1441099786625
22,,99919785.46032673,2.0,2.9644034434533895
23,,99918845.73999968,2.0,-41.5036167437375
24,,99923777.39196329,7.0,0.0
25,,99919524.54240637,8.0,0.0
26,,99909956.16250944,7.0,-14.22508831409
27,,99893360.50579245,7.0,0.5928806886879023
28,,99892043.93832846,2.0,-0.0
29,,99892043.30485138,7.0,0.0
30,,99889051.41994762,0.0,5.928666287235984
31,,99887958.6704655,2.0,-2.964473746619456
32,,99888367.76889436,7.0,-3.5572841321385162
33,,99882420.87520623,1.0,1.7787686177772601
34,,99880786.3850409,7.0,0.0
35,,99876941.15450995,7.0,-20.160812124945
36,,99858327.0650192,7.0,1.1864085041779493
37,,99857291.16163442,1.0,1.1863522042410146
38,,99855420.40524334,10.0,23.728170083503475
39,,99834681.20807222,1.0,-2.3725918192996076
40,,99838945.62939659,1.0,6.5243179122175
41,,99817833.97027294,7.0,0.0
42,,99816886.83333078,6.0,0.0
43,,99812624.95387527,2.0,8.899119580431249
44,,99802874.81539029,7.0,-1.1867182493519035
45,,99799608.56096235,2.0,-2.96686604006613
46,,99800882.13640952,8.0,-14.8339781169125
47,,99787379.51103312,7.0,-15.429168249145
48,,99764460.17236084,3.0,56.39320907039999
49,,99748972.93178307,8.0,7.4235081718
50,,99746812.106038,7.0,5.344291109475
51,,99756240.75300258,7.0,6.530515317025
52,,99769708.89278115,2.0,-17.8058450654125
53,,99776121.09647615,0.0,-5.93443634722135
54,,99776654.43683876,8.0,0.0
55,,99766997.47373809,7.0,5.93429548044
56,,99775405.25785208,7.0,1.7798661540668892
57,,99776560.98995394,4.0,-237.29859281925
58,,99776558.48034455,5.0,-124.52266312467499
59,,99776558.48034455,6.0,-53.340287326325
60,,99740972.48551126,3.0,68.17157897232501
61,,99727370.35368997,0.0,-83.036773428225
62,,99731509.18116921,7.0,1.1858457451829896
63,,99728151.63282517,9.0,0.0
64,,99708520.0149284,0.0,-0.0
65,,99708518.58032657,0.0,-53.36052743915
66,,99711744.10400543,1.0,-14.226437462945
67,,99715615.52145107,10.0,17.777988479850126
68,,99679658.03970042,7.0,2.962787390375
69,,99691477.96891797,6.0,17.774617845712502
70,,99705666.23171645,7.0,1.7772090708745303
71,,99712756.35083824,4.0,-35.54165481944871
72,,99712751.62237448,2.0,-0.0
73,,99712751.62237448,7.0,11.254057383845002
74,,99712255.14940189,3.0,-17.76156870175738
75,,99712609.28346692,7.0,4.736081839495
76,,99710612.99079157,7.0,5.9189809882325
77,,99711793.68737149,7.0,0.0
78,,99707958.1397119,7.0,2.9587899732500005
79,,99708952.76713043,7.0,-3.5501278046023987
80,,99702737.28823376,7.0,0.0
81,,99699941.63997054,7.0,10.05940969017
82,,99719318.45859012,7.0,14.787299484220002
83,,99751928.26733986,7.0,-2.364569293705765
84,,99746907.9082092,8.0,-32.5143654378125
85,,99723533.43212156,7.0,-13.009130043989998
86,,99702652.7262901,7.0,-20.110251496440004
87,,99670274.60649693,7.0,12.42603550296
88,,99708735.88184576,8.0,-50.270871282899996
89,,99672177.54394533,9.0,-29.582998059349997
90,,99657514.59012464,7.0,5.3255698359725
91,,99676927.90286821,9.0,-5.916039566483677
92,,99672958.96375027,1.0,3.5497077407275004
93,,99660653.1494186,7.0,0.5917019715528937
94,,99662084.47403571,7.0,1.775063902298424
95,,99667827.35140502,2.0,-38.456987338775
96,,99688392.83543544,7.0,-15.378063783474998
97,,99665176.14354958,1.0,7.691397467752501
98,,99645757.48870558,9.0,32.550542114475
99,,99657810.8526321,7.0,-1.183347927957712
100,,99654928.14290114,7.0,1.183375934865616
101,,99658123.24947737,7.0,1.7749798835620114
102,,99663514.05855584,7.0,2.9580897839374996
103,,99673223.31032237,10.0,-189.2953480668
104,,99629498.04151052,7.0,-26.037968091649997
105,,99577612.54200302,6.0,5.920803334585889
106,,99582330.65279807,7.0,8.288732060817502
107,,99615348.04014325,0.0,26.633522727274997
108,,99604732.99223806,7.0,0.0
109,,99602242.90514791,7.0,0.5919821931765767
110,,99601405.21545015,7.0,5.32771358212
111,,99612877.4998321,1.0,-5.91842049193
112,,99619621.7153399,8.0,-8.876580031250136
113,,99609489.39252958,8.0,2.959070141791975
