,date,value,action,reward
0,,100000000.0,2.0,-44.447078345387496
1,,100000000.0,0.0,-35.570310647374995
2,,100000000.0,4.0,171.94763305187502
3,,100000000.0,7.0,-3.555092076884536
4,,99994289.4555969,7.0,1.7776724342277728
5,,99990712.01703195,7.0,-16.59042969213
6,,99975757.99729015,10.0,-59.27120130869999
7,,99910353.32238376,9.0,20.7473799023125
8,,99915227.82871729,7.0,-9.482942557075
9,,99874192.13126224,7.0,12.448723116684999
10,,99968767.04520166,10.0,11.850026070070463
11,,99932995.07561177,3.0,-47.397857616825
12,,99876101.91401309,7.0,-5.92585569356
13,,99834358.99094361,7.0,-29.632790460605
14,,99639715.92128664,6.0,-5.930072584092727
15,,99605946.53704762,8.0,26.685959627106246
16,,99762013.71976656,0.0,77.059869591
17,,100005497.93718791,6.0,2.962015118124217
18,,99991049.8904404,7.0,-1.1847779726070762
19,,99975263.82511663,7.0,0.0
20,,99970264.29903913,9.0,-65.16433259875
21,,99810975.2972436,7.0,-27.257643991465002
22,,99519733.1931845,1.0,-2.3715227547627116
23,,99494842.53421885,7.0,8.3007233487475
24,,99667397.91064501,7.0,0.0
25,,99662398.38481462,10.0,0.0
26,,99612403.12651074,10.0,-142.2508831409
27,,99350472.58120275,8.0,1.4822017217197558
28,,99356227.92156982,7.0,0.0
29,,99351228.39586306,7.0,0.0
30,,99346228.87015629,4.0,-23.714665148943936
31,,99308771.97433889,0.0,2.964473746619456
32,,99327500.42224765,9.0,-17.78642066069258
33,,99242760.16591215,7.0,-3.5575372355545203
34,,99177306.50494516,8.0,0.0
35,,99164807.69087529,7.0,-20.160812124945
36,,98803122.16336322,7.0,1.1864085041779493
37,,98840560.26037359,10.0,-23.727044084820292
38,,98743381.97451842,7.0,2.3728170083503475
39,,98833697.63841295,9.0,5.931479548249019
40,,98858730.19748962,3.0,-65.243179122175
41,,98583564.17182314,9.0,0.0
42,,98558566.54492164,10.0,0.0
43,,98508571.29111886,7.0,-7.119295664345
44,,98330699.46015811,9.0,-5.9335912467595175
45,,98275703.06441522,7.0,0.593373208013226
46,,98300939.65757656,6.0,-29.667956233825
47,,98118827.84745312,8.0,-38.5729206228625
48,,97690117.572932,7.0,-22.55728362816
49,,97072297.53215623,3.0,14.8470163436
50,,97233566.08891058,7.0,5.344291109475
51,,97520987.68255973,7.0,6.530515317025
52,,97876003.95303464,7.0,3.5611690130825
53,,98068801.14756894,8.0,1.4836090868053375
54,,98089861.89804316,3.0,0.0
55,,98089861.89804316,3.0,29.6714774022
56,,98425457.5339098,7.0,1.7798661540668892
57,,98521848.64576244,7.0,11.8649296409625
58,,99197532.67369342,0.0,62.261331562337496
59,,99912250.40469384,7.0,-10.668057465264999
60,,99598809.66833639,10.0,-272.68631588930003
61,,98706038.49849081,3.0,41.5183867141125
62,,99219032.53201365,7.0,1.1858457451829896
63,,99287792.20658207,7.0,0.0
64,,99282792.68089771,7.0,0.0
65,,99277793.15521336,7.0,5.336052743915
66,,99611113.29385638,7.0,7.1132187314725
67,,100060051.9413333,7.0,1.7777988479850129
68,,100169248.07826805,1.0,2.962787390375
69,,100359574.18302608,7.0,3.5549235691425003
70,,100584387.9521532,2.0,4.443022677186326
71,,100699294.59972167,8.0,4.442706852431089
72,,100803479.5147531,7.0,0.0
73,,100798479.98860812,7.0,11.254057383845002
74,,101541480.66699767,7.0,1.776156870175738
75,,101655296.89884043,9.0,23.680409197475
76,,101956613.4524293,7.0,5.9189809882325
77,,102361874.250278,1.0,0.0
78,,102361874.250278,8.0,7.396974933125
79,,102557464.38593245,7.0,-3.5501278046023987
80,,102426901.46243882,7.0,0.0
81,,102421901.93582296,7.0,10.05940969017
82,,103136475.85240817,7.0,14.787299484220002
83,,104195587.4853971,4.0,-23.64569293705765
84,,104110458.59261346,7.0,-13.005746175125
85,,103634649.00600481,2.0,-32.522825109974995
86,,103163838.94645977,10.0,-201.10251496439997
87,,102346007.628721,7.0,12.42603550296
88,,103294481.8716371,8.0,-50.270871282899996
89,,102500069.16202283,8.0,-14.791499029674998
90,,102254637.37128425,8.0,13.313924589931249
91,,102666743.47788548,7.0,-1.1832079132967355
92,,102614328.98479247,7.0,-7.099415481455001
93,,102323419.77673388,1.0,0.5917019715528937
94,,102371071.39029264,10.0,17.750639022984238
95,,102471131.2200818,7.0,7.691397467755001
96,,103119447.00295687,7.0,-15.378063783474998
97,,102458056.55381298,7.0,-15.382794935505002
98,,101793589.54582763,2.0,16.2752710572375
99,,102351600.49154472,6.0,-5.91673963978856
100,,102274691.24251986,1.0,1.183375934865616
101,,102378514.47396088,7.0,1.7749798835620114
102,,102529959.78640366,7.0,2.9580897839374996
103,,102786884.89413595,4.0,-189.2953480668
104,,101948726.06393433,0.0,-130.18984045825
105,,100796257.67240667,7.0,1.1841606669171778
106,,100896501.66411304,9.0,41.4436603040875
107,,101624786.12273788,10.0,-106.53409090909999
108,,101069231.26699448,7.0,0.0
109,,101064231.74058008,7.0,0.5919821931765767
110,,101115879.08776426,8.0,13.3192839553
111,,101618529.84766531,7.0,2.959210245965
112,,101900908.21410656,8.0,-8.876580031250136
113,,101714207.34586382,10.0,11.8362805671679
114,,101785081.29379416,0.0,-5.917860101789519
115,,101724646.68708515,7.0,-1.1836000378739884
116,,101658975.83380842,7.0,-1.18362805671679
117,,101593068.25493193,0.0,2.95914019221577
118,,101653976.30726004,0.0,0.0
119,,101653976.30726004,7.0,-2.3672561134391317
120,,101526687.22483253,7.0,-2.3673681967761877
121,,101398924.66878796,8.0,-29.593503634074995
122,,100766692.00421143,7.0,2.36804091974796
123,,101010533.23351431,7.0,0.0
124,,101005533.7070775,4.0,-35.517249544203544
125,,100818192.79531574,7.0,-13.02391664693
126,,100123671.80912304,10.0,11.84300907175473
127,,100203781.28809881,7.0,-10.658203263779999
128,,99611178.7831688,0.0,8.883729745085
129,,99807046.44271135,7.0,-7.106478739780001
130,,99408890.30164385,7.0,-7.10748892416
131,,99009312.66285849,7.0,-2.3694997985934663
132,,98872313.1992588,7.0,0.5924030236248434
133,,98933550.60314035,7.0,1.7771669589106143
134,,99127972.7337122,0.0,17.77040634995
135,,99526816.04703331,7.0,0.0
