,date,value,action,reward
0,,100000000.0,1.0,-17.778831338155
1,,100000000.0,9.0,-35.570310647374995
2,,99967888.30922458,1.0,17.1947633051875
3,,99998834.24223381,8.0,-8.88773019221134
4,,99987784.58637448,6.0,8.888362171138864
5,,99983123.77340257,7.0,-16.59042969213
6,,99955070.7458019,9.0,-29.635600654349997
7,,99939686.07866396,2.0,10.37368995115625
8,,99950972.503694,0.0,-47.414712785374995
9,,99944520.89006333,7.0,12.448723116684999
10,,99961438.9283277,3.0,5.9250130350352315
11,,99962400.57725133,10.0,-94.79571523365
12,,99903625.73266667,0.0,-29.6292784678
13,,99897700.85800043,0.0,-148.16395230302498
14,,99882893.41170737,7.0,-1.1860145168185454
15,,99878378.07669196,3.0,53.37191925421249
16,,99885306.86106817,7.0,15.411973918200003
17,,99896290.94907686,6.0,2.962015118124217
18,,99878947.99310642,1.0,-1.1847779726070762
19,,99877619.9874725,2.0,0.0
20,,99877619.32328534,7.0,-13.03286651975
21,,99862265.23484014,2.0,-68.1441099786625
22,,99842722.56131494,9.0,-11.857613773813558
23,,99823502.81933029,0.0,41.5036167437375
24,,99834762.28361735,3.0,0.0
25,,99834761.47885275,0.0,0.0
26,,99834761.07647043,2.0,-35.562720785225
27,,99832951.1604401,6.0,2.9644034434395117
28,,99810844.21417317,1.0,0.0
29,,99810843.96220934,0.0,0.0
30,,99810842.8283721,0.0,-11.857332574471968
31,,99810275.62615617,10.0,5.928947493238912
32,,99768714.92165744,2.0,-8.89321033034629
33,,99763387.80860488,0.0,-17.7876861777726
34,,99760723.06794709,7.0,0.0
35,,99757606.54833212,2.0,-50.4020303123625
36,,99744403.30551875,2.0,2.9660212604448732
37,,99745567.86331508,2.0,-5.931761021205073
38,,99744693.86220345,0.0,11.864085041751737
39,,99745567.1348596,0.0,5.931479548249019
40,,99745785.34375533,2.0,-32.6215895610875
41,,99744884.27596268,1.0,0.0
42,,99744884.25957243,1.0,0.0
43,,99744884.2448212,6.0,-35.596478321724994
44,,99713349.1018444,2.0,-2.9667956233797588
45,,99712435.9712913,1.0,0.593373208013226
46,,99713257.05840655,6.0,-29.667956233825
47,,99689011.1778233,1.0,-15.429168249145
48,,99670361.64089644,0.0,-112.78641814079998
49,,99656731.93094812,6.0,14.8470163436
50,,99647079.64249176,6.0,26.721455547374998
51,,99655993.34463283,3.0,32.652576585125
52,,99666741.63572897,7.0,3.5611690130825
53,,99670513.923216,6.0,2.967218173610675
54,,99659094.00333889,1.0,0.0
55,,99659093.65495089,2.0,14.8357387011
56,,99670845.08998492,2.0,4.449665385167223
57,,99673488.75133426,2.0,29.66232410240625
58,,99686709.55667612,8.0,31.130665781168748
59,,99700558.43668084,9.0,-53.340287326325
60,,99671569.34031382,2.0,-68.17157897232501
61,,99641808.04696056,9.0,41.5183867141125
62,,99656138.8617973,8.0,2.964614362957474
63,,99657246.82987687,2.0,0.0
64,,99657245.84808555,7.0,0.0
65,,99655366.47857213,3.0,26.680263719575
66,,99662389.87092379,3.0,35.5660936573625
67,,99667072.39280513,7.0,1.7777988479850129
68,,99664675.15589347,2.0,7.406968475937499
69,,99666877.9809416,7.0,3.5549235691425003
70,,99666621.22839276,1.0,1.7772090708745303
71,,99668329.57221785,2.0,4.442706852431089
72,,99669610.6401617,2.0,0.0
73,,99669610.4264961,9.0,56.270286919225
74,,99673552.1569766,0.0,8.88078435087869
75,,99675562.15460809,0.0,23.680409197475
76,,99678243.26941946,2.0,14.79745247058125
77,,99680757.2757175,6.0,0.0
78,,99658494.60229978,6.0,14.79394986625
79,,99656529.81818217,3.0,-17.750639023011992
80,,99653779.68899181,2.0,0.0
81,,99653779.23071344,2.0,25.148524225424996
82,,99662539.08074969,9.0,73.9364974211
83,,99678986.37951365,8.0,-5.911423234264412
84,,99670788.15260343,1.0,-13.005746175125
85,,99654287.21084696,2.0,-32.522825109974995
86,,99641911.00426114,0.0,-100.55125748219999
87,,99632347.026152,2.0,31.065088757399995
88,,99641206.44633666,6.0,-100.54174256579999
89,,99597134.24354856,8.0,-14.791499029674998
90,,99583867.14020474,7.0,5.3255698359725
91,,99597670.40731654,7.0,-1.1832079132967355
92,,99594521.7452465,2.0,-17.7485387036375
93,,99586559.06211776,0.0,2.9585098577644686
94,,99587221.2176581,2.0,4.4376597557460595
95,,99588713.72288357,2.0,19.2284936693875
96,,99593565.19463494,2.0,-38.4451594586875
97,,99589926.21742554,8.0,-38.456987338762495
98,,99568567.99888775,2.0,16.2752710572375
99,,99575160.5865519,0.0,-5.91673963978856
100,,99574860.30564252,4.0,11.83375934865616
101,,99574859.70598035,9.0,8.874899417810056
102,,99553503.21508989,9.0,14.790448919687497
103,,99549899.24543011,3.0,-94.6476740334
104,,99535760.69863585,2.0,-65.094920229125
105,,99521181.70348936,4.0,11.841606669171778
106,,99521180.3775037,0.0,41.4436603040875
107,,99521180.3775037,0.0,-53.267045454549994
108,,99521180.3775037,7.0,0.0
109,,99516204.78980295,8.0,1.4799554829414419
110,,99505776.20193353,10.0,53.2771358212
111,,99493403.97863717,0.0,14.796051229824998
112,,99499292.04648021,8.0,-8.876580031250136
113,,99488659.27825797,2.0,2.959070141791975
114,,99490867.10077953,3.0,-5.917860101789519
115,,99490313.85617885,1.0,-1.1836000378739884
116,,99489816.81990358,3.0,-5.91814028358395
117,,99489567.85983327,2.0,1.479570096107885
118,,99489754.08271173,2.0,0.0
119,,99489753.98949157,3.0,-11.836280567195658
120,,99489614.08928227,7.0,-2.3673681967761877
121,,99484190.81468305,8.0,-29.593503634074995
122,,99465205.61654252,2.0,5.9201022993699
123,,99467643.10808657,7.0,0.0
124,,99463957.07200097,9.0,-17.758624772101772
125,,99442662.07269417,8.0,-32.559791617325
126,,99419092.83559348,8.0,2.9607522679386826
127,,99419811.2392956,10.0,-106.58203263780001
128,,99389296.52172303,2.0,4.4418648725425
129,,99394593.52633972,7.0,-7.106478739780001
130,,99382402.20776063,9.0,-35.537444620799995
131,,99364275.67063048,1.0,-2.3694997985934663
132,,99360513.76162848,2.0,1.4810075590621086
133,,99361923.3798542,4.0,17.771669589106143
134,,99361920.5573255,0.0,17.77040634995
135,,99361920.5573255,2.0,0.0
136,,99361920.5573255,1.0,0.5922626803434028
137,,99361920.5573255,2.0,-29.61243248365
138,,99361920.5573255,0.0,0.0
139,,99361920.5573255,0.0,0.0
140,,99361920.5573255,7.0,0.0
141,,99356952.93218489,0.0,23.6955594521625
142,,99357894.47114187,9.0,-11.845534233584365
143,,99331827.87671654,7.0,2.9615238817275
144,,99336207.39007732,2.0,-14.805865491662498
145,,99331153.34241116,1.0,-1.1846095526901745
146,,99330243.53293684,6.0,-41.462316677299995
147,,99303589.81527556,2.0,-17.772511848337498
148,,99296247.21747968,9.0,-35.550078210174995
149,,99273600.88055924,4.0,-94.81369109695
150,,99273597.3018143,4.0,-11.85395922237431
151,,99273597.3018143,6.0,0.0
152,,99248781.25611499,6.0,11.854240261732762
153,,99243439.13890809,3.0,0.0
154,,99243437.3731002,2.0,7.40819761514375
155,,99246746.16678791,1.0,-2.3703422774246086
156,,99245554.70970203,2.0,-65.1875029630625
157,,99235725.98335712,0.0,26.681529266674996
158,,99237735.89673436,7.0,7.7063524055674995
159,,99238917.96446681,2.0,2.9630683164999505
160,,99239572.2668338,7.0,0.0
161,,99235301.01619378,2.0,1.4814639233973192
162,,99235698.07571171,0.0,35.554291402975
163,,99238081.62538886,2.0,-5.924030236248434
164,,99237783.53260802,8.0,-47.394488021037496
165,,99214971.24174659,7.0,8.889837138179999
166,,99224459.98838666,9.0,-5.924451395800112
167,,99207171.45209232,9.0,0.0
168,,99199335.17904642,7.0,-5.924591795625
169,,99188468.31725083,1.0,-10.665529010235
170,,99172132.43909061,9.0,0.0
171,,99166481.03521153,2.0,13.334755707274999
172,,99180540.4128221,2.0,14.813234736437499
173,,99192256.64766702,3.0,-11.847779726070762
174,,99191083.77374253,2.0,0.0
175,,99191083.48067066,0.0,8.886255924184239
176,,99191742.12323368,2.0,5.923749496483664
177,,99192401.09550253,7.0,0.5923188096779164
178,,99188172.94364055,7.0,0.0
179,,99184022.86069973,10.0,-11.846095526901745
