,date,value,action,reward
0,,100000000.0,7.0,-17.778831338155
1,,99991444.70783454,1.0,-7.114062129474999
2,,99990022.40132749,7.0,17.1947633051875
3,,99998775.26243861,0.0,-17.77546038442268
4,,99997352.60173798,4.0,17.776724342277728
5,,99998775.26243861,3.0,-82.95214846065
6,,99992136.17916897,7.0,-5.92712013087
7,,99983580.12814468,1.0,4.149475980462499
8,,99988559.26341614,8.0,-23.707356392687498
9,,99965628.53719518,4.0,124.48723116684998
10,,99993012.30511573,7.0,1.1850026070070463
11,,99991094.75805677,9.0,-47.397857616825
12,,99944289.6406663,7.0,-5.92585569356
13,,99924475.26404396,6.0,-148.16395230302498
14,,99795770.59075254,7.0,-1.1860145168185454
15,,99786385.58049837,8.0,26.685959627106246
16,,99863499.87427095,7.0,15.411973918200003
17,,99994106.29366276,7.0,0.5924030236248434
18,,99994559.34207067,7.0,-1.1847779726070762
19,,99983870.28590181,7.0,0.0
20,,99978870.75982425,0.0,-65.16433259875
21,,99913679.35564008,7.0,-27.257643991465002
22,,99766919.00123,1.0,-2.3715227547627116
23,,99754591.97266862,7.0,8.3007233487475
24,,99839201.93626493,8.0,0.0
25,,99826703.12168896,0.0,0.0
26,,99826703.12168896,7.0,-14.22508831409
27,,99734937.90037936,4.0,5.928806886879023
28,,99742168.37500262,7.0,0.0
29,,99737168.84929591,7.0,0.0
30,,99732169.32358927,3.0,-11.857332574471968
31,,99716759.78773677,10.0,5.928947493238912
32,,99676840.87781835,4.0,-35.57284132138516
33,,99646611.8370477,0.0,-17.7876861777726
34,,99616382.79627705,7.0,0.0
35,,99611383.27064908,10.0,-201.60812124945
36,,99345736.32999438,1.0,1.1864085041779493
37,,99371107.11639148,7.0,-2.3727044084820292
38,,99340262.26365352,7.0,2.3728170083503475
39,,99387902.51957786,9.0,5.931479548249019
40,,99391597.37466943,7.0,-13.048635824435
41,,99226179.46825182,1.0,0.0
42,,99226179.46825182,2.0,0.0
43,,99226179.46825182,9.0,-35.596478321724994
