,value,action,reward
627,96916559.58813262,5.0,0.0
628,96916559.58813262,6.0,0.00118688726944427
629,96893483.03912395,9.0,0.004747436384355818
630,96888276.2131224,8.0,-0.004628311022497501
631,96874038.327362,1.0,-0.0006171960309543368
632,96870674.1859003,9.0,0.020178520558355
633,96898012.13405685,3.0,0.0035594788922899134
634,96900996.29642725,10.0,0.033219438116930004
635,96905713.11955534,4.0,0.03558043550453
636,96905708.51868951,10.0,-0.024660327697811003
637,96838877.74830535,9.0,0.0
638,96838889.8603698,0.0,-0.0123325032609935
639,96829698.60435532,3.0,-0.006167421780485793
640,96827400.2157547,8.0,0.002372310393089494
641,96822343.73864308,7.0,0.0
642,96819621.25650582,6.0,0.008302298550655
643,96819378.60042512,6.0,0.00355753723555452
644,96819273.91082877,9.0,-0.00770744895297
645,96805459.54584527,5.0,0.0
646,96794704.74132329,5.0,0.0
647,96818365.31127164,10.0,0.011857332574470001
648,96826787.35564147,7.0,0.0009484741422238765
649,96835971.53958204,9.0,0.0
650,96835972.22760074,8.0,-0.0069350593925567505
651,96815308.69671434,0.0,-0.007707266173399001
652,96809566.4821535,8.0,-0.005395726110567001
653,96793471.11320117,6.0,0.009488566277634999
654,96799321.49043846,9.0,-0.0030831989374829893
655,96790625.4528434,0.0,-0.0154167259617605
656,96780220.06146547,10.0,0.009489466691969815
657,96762942.40579851,9.0,-0.018502704241385
658,96735401.00813957,5.0,0.0
659,96730809.67263049,1.0,-0.0015424042522889003
660,96720478.70837191,4.0,-0.015425872748403001
661,96720474.57410383,1.0,-0.0015427703408325002
662,96720474.57410383,9.0,-0.0030859069005623185
663,96694000.82538697,2.0,0.0017804154302691888
664,96696583.16786775,1.0,0.0023737181921760003
665,96704331.74583496,6.0,0.0035597323081337784
666,96692924.83212546,7.0,0.0002372985928200677
667,96692935.33783297,6.0,-0.010796829766021
668,96672065.46598634,1.0,0.00047466476800650526
669,96675579.86732213,8.0,-0.0007712936374207335
670,96670860.48738831,7.0,0.0009493070058863572
671,96677739.85911407,1.0,0.0
672,96677739.47254306,10.0,0.01661129568106
673,96682095.55379961,10.0,-0.015422212731627
674,96670631.77643901,2.0,0.001779697214182585
675,96675791.96196717,5.0,0.0
676,96689555.516806,5.0,0.0
677,96703319.07164484,5.0,0.0
678,96699878.18293515,8.0,-0.0015417823003405218
679,96693129.99803117,4.0,0.007116255900552204
680,96693126.26865353,2.0,0.0017789373814025566
681,96693126.26865353,9.0,0.01541636031591
682,96683861.8411497,2.0,0.0035565250379325
683,96689021.23086904,2.0,0.0077047081693575
684,96697405.74107689,9.0,0.0
685,96680036.93205202,9.0,-0.0015404668799645638
686,96669477.06731229,9.0,0.0
687,96665139.20618252,8.0,-0.0007702516945545803
688,96661918.46320236,3.0,-0.006162159599935602
689,96657642.68545333,8.0,0.0047405721870600005
690,96662188.07022923,2.0,-0.0015403938668639983
691,96660126.27315874,5.0,0.0
692,96657034.60862312,4.0,-0.012324611300724712
693,96657032.54648288,4.0,0.04029581871622
694,96657032.54648288,2.0,-0.01540101883662875
695,96657032.54648288,4.0,-0.009244992295843746
696,96657032.54648288,3.0,0.003556019155093182
697,96657032.54648288,9.0,0.0
698,96632870.57961169,10.0,-0.009244992295843746
699,96601848.61585586,8.0,0.0005926698591840472
700,96604142.1840716,5.0,0.0
701,96604142.1840716,0.0,0.0
702,96604139.89237684,4.0,0.0
703,96604137.60068208,2.0,0.0
704,96604137.60068208,7.0,0.0007111869710541009
705,96599994.88786618,8.0,-0.0023111932868735696
706,96586895.8852582,1.0,-0.0027736291871132005
707,96580867.52375531,1.0,-0.0012329871484800803
708,96578456.10469455,10.0,0.02608489447475
709,96568073.12631525,9.0,0.004741471278535414
710,96577241.20158155,7.0,0.0
711,96577242.09052107,7.0,0.0
712,96577242.89052215,10.0,0.0
713,96577250.09013207,10.0,-0.006163328197219542
714,96572671.33837481,2.0,0.0
715,96572670.19311543,7.0,-0.0006163620415802207
716,96567914.61942779,7.0,0.0033190298949770003
717,96592389.1960219,9.0,0.0
718,96587501.21138895,0.0,0.0
719,96587499.15287733,4.0,-0.043133072638929
720,96587497.09436572,6.0,0.0035561034589015605
721,96566787.26125139,4.0,-0.0030817371515234893
722,96566784.97027224,6.0,-0.024654481663227
723,96524331.68611565,8.0,-0.0023122346858900356
724,96514007.64070591,3.0,0.002371691490365979
725,96515436.94635367,10.0,-0.009249158089452703
726,96475397.67148688,10.0,0.0
727,96475414.25771451,0.0,0.0
728,96475411.96841748,10.0,0.0
729,96451295.40000449,9.0,0.004743495481818183
730,96460452.89846823,0.0,0.0
731,96460450.60945696,1.0,0.0028458273057129996
732,96472804.86414003,8.0,0.0082979681832175
733,96484989.9707817,4.0,-0.03081079799967
734,96484987.28151551,9.0,-0.006163620415809423
735,96456293.73093353,3.0,-0.0015410512340252591
736,96455720.7628318,1.0,0.0
737,96455720.64840986,0.0,0.00592726065721
738,96457006.73724586,8.0,-0.0007704525519752757
739,96445542.79764643,2.0,0.0005926698591840472
740,96446115.90158918,8.0,0.0023706232368470026
741,96441091.7494793,3.0,0.0
742,96441090.74727009,6.0,-0.004622277004761033
743,96418084.30534017,10.0,-0.0030817371515234893
744,96396981.95975226,4.0,0.0
745,96396977.38615607,10.0,0.0142237394211
746,96362494.72275451,6.0,0.01303657351442
747,96387637.78840372,5.0,0.0
748,96362506.77123423,4.0,0.0
749,96362502.19967376,7.0,0.00023702860935337355
750,96357912.93807606,5.0,0.0
751,96358369.75147387,2.0,-0.00385144103147375
752,96357513.11209254,8.0,-0.012326072012705748
753,96335180.94670361,7.0,-0.0024661497237429
754,96324975.55577263,9.0,-0.006166544126363638
755,96303654.38744225,5.0,0.0
756,96300511.81893395,5.0,0.0
757,96298940.5346798,6.0,0.0011860707847088925
758,96293354.09383859,5.0,0.0
759,96279859.38401234,0.0,0.0
760,96279857.45523274,6.0,-0.004626334519569619
761,96261073.79943117,0.0,-0.001542221273163058
762,96260260.1426979,3.0,-0.021591610117206998
763,96254575.10725719,6.0,0.001186746416026452
764,96236135.21371575,5.0,0.0
765,96246897.65911652,10.0,0.049832704492049996
766,96275084.78285104,10.0,-0.021583416346466003
767,96259110.47711985,5.0,0.0
768,96238559.37133892,3.0,-0.023133867982725504
769,96221431.16525692,5.0,0.0
770,96240840.54293889,9.0,0.001186295909649804
771,96230524.42920387,2.0,0.013048945407954999
772,96258780.89791623,2.0,0.0047425956225850005
773,96266486.79868038,9.0,0.0
774,96252579.44303069,3.0,-0.0030821024680505182
775,96250954.99439737,6.0,-0.027740237570240002
776,96207608.1019041,7.0,0.0
777,96206058.32409878,5.0,0.0
778,96207678.59397043,7.0,0.00023719165085367427
779,96207970.31088932,1.0,0.0014231161499959999
780,96217076.74650551,3.0,0.022529466170225
781,96231494.28531626,3.0,0.0023704546531999604
782,96232252.42379512,0.0,-0.021570114724561
783,96229595.9020103,2.0,0.0077061696780000005
784,96231445.62038106,3.0,0.0011851992319900084
785,96231516.6246812,0.0,0.0
786,96231516.55349897,8.0,-0.00924433488195425
787,96212513.12367913,4.0,0.02608118361153
788,96212511.92921403,7.0,0.0
789,96207701.75974154,9.0,0.0011851992319900084
790,96187311.48358998,1.0,0.0002370342277435711
791,96188440.08814675,2.0,-0.000770342980398464
792,96187592.88178253,10.0,0.011851711387129999
793,96168760.88760774,8.0,0.0011850306922966958
794,96173324.25857976,1.0,0.0
795,96173323.80239259,2.0,0.0
796,96173322.77597144,2.0,-0.0007702334399822819
797,96172167.85943355,1.0,-0.0003081006778218321
798,96171128.89643896,5.0,0.0
799,96172167.62848878,6.0,-0.0015405033891091606
800,96157423.88398796,5.0,0.0
801,96154105.86660016,1.0,0.00047403474674689866
802,96157091.75028156,2.0,0.0023700613845878404
803,96161570.32682791,1.0,-0.0012323150934897555
804,96157538.71162356,4.0,-0.036972957599591
805,96157536.69492015,7.0,0.0007112206917803122
806,96153413.16631128,2.0,-0.002311302863646225
807,96152900.13304897,5.0,0.0
808,96150506.51000708,7.0,0.0009486091019050847
809,96147587.4731527,4.0,0.026084275924200002
810,96147586.70897304,5.0,0.0
811,96147586.70897304,10.0,-0.049310132283906
812,96063047.85724838,2.0,-0.0007707631741210585
813,96061337.20370275,9.0,0.0
814,96055342.84604412,2.0,0.0
815,96055341.84861124,9.0,0.0071149057275
816,96058412.65104438,1.0,0.0035569467169380004
817,96083883.28999211,3.0,0.008296591286205
818,96089824.82825509,3.0,0.015405398999829999
819,96095342.69903508,4.0,-0.073923138890198
820,96095341.84957667,9.0,0.010668057465265
821,96081571.79851675,7.0,-0.0024649806830831004
822,96069147.7986801,1.0,0.0
823,96069147.54797868,0.0,0.0
824,96069146.4198223,1.0,0.00023706232368470023
825,96069653.72366641,2.0,0.0005926417599111389
826,96070034.03232604,8.0,0.008296787957805
827,96071999.61331373,1.0,-0.0030806417213676
828,96064306.60668182,1.0,0.0
829,96064306.45274818,2.0,-0.0061627438431780006
830,96060151.97517642,5.0,0.0
831,96064306.10639748,1.0,0.0
832,96064306.00249226,6.0,-0.013866173647157
833,96032871.36137497,2.0,-0.005393551446182251
834,96025666.78605342,0.0,0.0
835,96025665.75641187,0.0,0.009484741422235
836,96027723.49556077,10.0,0.007112206917803121
837,95991969.563659,0.0,-0.029276502939502
838,95970339.93316051,7.0,0.0009486540969994017
839,95972949.66703796,6.0,0.022528397638074998
840,95995672.72457519,3.0,0.0
841,95995670.95970695,10.0,-0.012325779842607965
842,95957178.9713404,6.0,0.0011852835198222778
843,95959461.39645171,5.0,0.0
844,95952636.16383108,9.0,0.0011853397183680945
845,95954914.73920314,6.0,-0.0015409051039505515
846,95952641.75784883,5.0,0.0
847,95948092.12502755,0.0,0.009483167377895
848,95957189.11471629,8.0,0.003555513416135
849,95959723.26466064,2.0,-0.00462151016732275
850,95953324.97278109,5.0,0.0
851,95954391.23622805,10.0,-0.021569603451136
852,95912987.99743117,7.0,0.0007112038310186364
853,95919812.27092893,0.0,-0.015408320493059
854,95908438.329836,2.0,0.006520450503855
855,95917819.3851071,9.0,-0.026193523917886003
856,95876260.40886232,1.0,0.001185705138846
857,95883294.86346145,5.0,0.0
858,95880480.95649675,5.0,0.0
859,95900178.30524975,1.0,0.0
860,95900178.02371836,1.0,0.0009481818612799842
861,95904736.29962294,9.0,0.0
862,95892781.5215509,2.0,-0.000770324721496296
863,95891500.8697954,5.0,0.0
864,95892780.66792557,10.0,0.0
865,95871833.6065896,4.0,0.0023702299122962955
866,95871829.05855809,3.0,0.009480694934935
867,95871829.05855809,9.0,-0.0123225668854665
868,95838775.78068383,1.0,0.0
869,95838775.55338043,8.0,-0.0007703064634637102
870,95830853.4473409,5.0,0.0
871,95820176.23152532,0.0,0.008297378028540001
872,95824846.17812535,1.0,0.00023702860935337355
873,95825446.63798305,5.0,0.0
874,95825446.63798305,2.0,-0.000770324721496296
875,95824995.892494,10.0,-0.024650975372712002
876,95768418.337461,9.0,0.005926839098165
877,95779782.29531504,10.0,-0.009244773147494278
878,95772980.64365403,1.0,-0.0033899912286929007
879,95750503.06897774,5.0,0.0
880,95746416.3198203,3.0,0.0
881,95746414.27542403,10.0,-0.006165520512207977
882,95715544.8705672,8.0,0.0005928666287235984
883,95717818.49193154,6.0,0.009485641110769999
884,95735984.19724165,1.0,0.0016596723332619999
885,95750285.34901753,9.0,0.004741134079266906
886,95756520.21882057,9.0,-0.004622167440977987
887,95748686.02111015,9.0,0.009482043380345001
888,95766020.2376243,9.0,0.00948024553836
889,95783766.348597,7.0,0.0
890,95783736.52141784,3.0,-0.001540247861424593
891,95782605.77320561,9.0,-0.0123222748815075
892,95756973.95398001,5.0,0.0
893,95758673.06400235,7.0,-0.00030810797999714096
894,95755713.61911821,1.0,0.0
895,95755713.26771203,9.0,0.0011850587789186127
896,95750371.57058546,0.0,0.00592515346147
897,95755182.22027847,9.0,0.01303379307076
898,95759173.15062529,5.0,0.0
899,95765636.55619206,5.0,0.0
900,95768868.25897545,6.0,-0.009238422361714
901,95750326.63888276,10.0,0.0236916297472
902,95766126.62317505,10.0,-0.0030791823586562295
903,95763861.74748369,1.0,-0.0021554787057648
904,95749570.88953006,10.0,0.002369050721373611
905,95747051.50466256,7.0,0.00023689945986893335
906,95749320.08850953,5.0,0.0
907,95747051.7440496,9.0,0.0035534918980340002
908,95753857.70148644,10.0,0.01658178372616
909,95769736.47497092,1.0,-0.0003078963573496241
910,95767694.60293032,2.0,0.0005921224035421169
911,95769224.64533485,10.0,0.0
912,95753663.79304254,1.0,0.00047368670361480636
913,95757746.1537888,1.0,-0.0024630541871910002
914,95743047.61267425,10.0,0.014212620807270001
915,95747565.57076302,5.0,0.0
916,95747565.57076302,1.0,0.0
917,95747565.1169497,1.0,0.0
918,95747564.7085177,2.0,-0.0023092226801185722
919,95743430.48232627,5.0,0.0
920,95743430.48232627,3.0,-0.0030791823586562303
921,95742051.33479515,8.0,0.0011843570125791292
922,95735886.95233354,7.0,-0.0015395911793262002
923,95727377.75427052,3.0,0.0011844411806460897
924,95727977.5639997,9.0,0.00592206561648
925,95717561.77512744,5.0,0.0
926,95759157.08099961,2.0,0.0065090297995225
927,95770989.51084077,4.0,0.009465215333648302
928,95770987.3582837,5.0,0.0
929,95770987.3582837,6.0,0.009464319515425
930,95756110.94970886,1.0,-0.0009225965177900308
931,95753051.59861052,2.0,0.008280299983435
932,95763758.0238429,2.0,-0.005380412931907001
933,95759742.54050814,3.0,0.0035481124042058276
934,95760602.34536831,4.0,-0.003074812554701989
935,95760601.7714957,2.0,-0.011530819811719
936,95760601.7714957,7.0,0.003075976622577
937,95758759.76829645,7.0,0.0
938,95754451.18831883,7.0,0.00047308165389337026
939,95751801.4577179,7.0,-0.00030748852831208323
940,95747532.91511872,4.0,0.007096056957678343
941,95747531.35637861,2.0,0.0
942,95747531.35637861,9.0,-0.0015373699148518716
943,95722464.43526736,3.0,-0.0276733129922665
944,95712272.57649711,10.0,0.05205745249756
945,95726208.27127354,5.0,0.0
946,95667323.7428064,1.0,0.0002366471827142114
947,95669361.60022281,7.0,0.0
948,95668884.92393987,9.0,-0.0015381702872857561
949,95664577.60155627,6.0,-0.029225927065335
950,95621456.07791886,7.0,0.003314550878354
951,95652403.8833675,2.0,0.0
952,95652402.77370778,2.0,-0.002307583072991559
953,95648658.71155405,9.0,-0.0092309877156835
954,95627391.52916484,4.0,-0.030774329474707002
955,95627388.01573859,5.0,0.0
956,95627388.01573859,10.0,0.06630514575292
957,95642984.72972563,6.0,-0.02614951369004
958,95604509.87320934,2.0,0.0
959,95604508.7406784,1.0,0.0
960,95604508.40091911,5.0,0.0
961,95638127.76037812,8.0,0.0
962,95634246.2108946,7.0,-0.0073825185746052005
963,95590674.83099051,7.0,0.00047350726833705897
964,95593260.20753126,0.0,-0.021543560606061
965,95580542.3231761,8.0,0.0100648889309875
966,95594590.39651664,4.0,0.040243353928470005
967,95594587.90106022,8.0,-0.00461429247515275
968,95579246.62100473,5.0,0.0
969,95571329.4166116,6.0,0.0011837121212110446
970,95554824.1624723,10.0,-0.00923273596742713
971,95530127.4178939,7.0,-0.0049244755906996006
972,95493934.84071726,7.0,0.004263180332528
973,95534652.6161962,6.0,0.016571969696965002
974,95566322.59261973,8.0,-0.007691579495431
975,95543705.10631078,3.0,0.013019600416629999
976,95556142.9591969,8.0,0.018341024730799998
977,95593992.23958208,8.0,0.0011824244430802544
978,95592765.69574392,10.0,0.0047294740824765915
979,95583857.4106648,6.0,0.0
980,95583860.7679948,3.0,0.0
981,95583858.50650595,2.0,-0.009990541499172001
982,95572838.69261396,4.0,0.007096056957678343
983,95572836.99649733,3.0,0.0011825922421992985
984,95572836.99649733,8.0,0.01064307845131
985,95571063.41410267,5.0,0.0
986,95571063.41410267,2.0,0.009456488333057499
987,95577844.3927553,4.0,0.01417936901808
988,95577843.54467379,5.0,0.0
989,95577843.54467379,1.0,0.0007091360359301468
990,95577843.54467379,7.0,-0.00030727049257894823
991,95572839.19469221,9.0,0.00590918760489
992,95557549.760139,7.0,-0.0006144828890144449
993,95552712.5290474,5.0,0.0
994,95554056.59277824,3.0,-0.003072487060098995
995,95552711.18431164,2.0,0.0005908908270124691
996,95553214.87202676,9.0,0.001181753722523382
997,95536040.8513479,3.0,-0.0107537047103525
998,95531205.21480191,0.0,-0.003072995461423922
999,95530513.91604312,5.0,0.0
1000,95523953.14188915,5.0,0.0
1001,95523953.14188915,5.0,0.0
1002,95529478.0043346,0.0,0.005910305208155
1003,95530340.91861515,2.0,0.0005909606656584465
1004,95530470.32120958,6.0,0.0
1005,95507959.33999258,2.0,0.0005909466966103061
1006,95508854.1023847,4.0,-0.00921855056020271
1007,95508852.31077014,0.0,0.0
1008,95508852.31077014,3.0,0.001181949270734339
1009,95508852.31077014,7.0,0.0002363842662633786
1010,95504303.08759014,3.0,0.0011818933932206122
1011,95504415.74565923,7.0,0.00023637309128687892
1012,95500207.07951325,9.0,0.0
1013,95479796.17548916,8.0,0.0
1014,95474696.00084613,4.0,-0.0030727775545347225
1015,95474692.93240403,1.0,0.00023637309128687892
1016,95474692.93240403,1.0,0.0002363675041960889
1017,95474692.93240403,0.0,0.0
1018,95474692.93240403,9.0,-0.0015363524628947411
1019,95449698.186755,4.0,0.0
1020,95449695.92896852,3.0,0.0
1021,95449695.92896852,4.0,-0.0092183326636186
1022,95449695.92896852,2.0,-0.0007682488653559805
1023,95449695.92896852,9.0,0.00590974635368
1024,95431476.59624502,1.0,0.005436324099461
1025,95454829.42708734,7.0,-0.0061420708228009
1026,95429419.74266914,10.0,-0.0030724870601062104
1027,95403554.54318464,7.0,0.002599858189553
1028,95428364.8186671,6.0,-0.015358805321236
1029,95405818.91837831,7.0,-0.0003072487060106211
1030,95403564.35318248,2.0,0.00590876861262
1031,95420476.44597489,10.0,-0.039933837429109
1032,95379244.12971637,6.0,0.0
1033,95379247.10989985,8.0,-0.0015363887772709695
1034,95374738.73262821,0.0,0.0
1035,95374736.47693996,9.0,0.0011818933932206122
1036,95364507.18872762,6.0,0.0011818654564343944
1037,95360522.60477535,9.0,-0.0015363887772673612
1038,95355432.28158633,9.0,0.0
1039,95353944.49597768,6.0,-0.0015364250933647128
1040,95350982.21754873,7.0,0.0
1041,95350907.90263915,0.0,-0.0030729228223591587
1042,95348683.4080615,9.0,0.0
1043,95336598.47287239,2.0,-0.0015365340519582498
1044,95334073.81992018,8.0,0.0
1045,95328830.04066883,10.0,-0.0030732133992139596
1046,95310847.74150798,8.0,-0.0007683215130011022
1047,95308596.21726917,0.0,0.0011820610416268806
1048,95309720.70781624,1.0,-0.0003073286052004409
1049,95308706.4117068,3.0,-0.006146717416488645
1050,95306677.25583366,1.0,0.00023643456673383412
1051,95307133.48616736,8.0,0.00118214488367685
1052,95299444.78535844,7.0,0.0
1053,95296595.30027275,7.0,-0.00030734313679192665
1054,95292869.31144147,7.0,0.0004728467740022779
1055,95293102.94473231,6.0,0.0
1056,95282718.30253777,1.0,0.0
1057,95282717.95000407,5.0,0.0
1058,95257348.20921394,7.0,0.0
1059,95255937.69025391,5.0,0.0
1060,95255937.69025391,10.0,0.0
1061,95243243.72487319,5.0,0.0
1062,95243243.72487319,0.0,0.016555116713565
1063,95259011.20204216,6.0,0.0011821169350056948
1064,95248797.78733179,6.0,0.0
1065,95242849.41685659,10.0,0.0023641779753225123
1066,95239155.73094243,4.0,0.0023641220832537613
1067,95239151.22526996,4.0,0.002364066193849545
1068,95239151.22526996,3.0,0.0
1069,95239151.22526996,1.0,0.0
1070,95239151.22526996,9.0,0.0
1071,95215343.688927,7.0,-0.0015366066996046
1072,95206772.88288623,9.0,-0.001536788348779905
1073,95194320.83699448,10.0,-0.046104740513065
1074,95149857.91032366,8.0,0.010052034058655
1075,95188120.45840724,5.0,0.0
1076,95188120.45840724,6.0,-0.0092205120930585
1077,95174619.07738858,5.0,0.0
1078,95163366.25461747,8.0,0.0005912122215401272
1079,95165617.29678413,5.0,0.0
1080,95163366.75594336,4.0,0.0
1081,95163362.25261113,9.0,-0.003074303552001445
1082,95137323.19280544,8.0,-0.001537224482073829
1083,95128566.18645278,7.0,0.0
1084,95126783.23149255,8.0,-0.001537297195024212
1085,95119410.75616106,9.0,0.0
1086,95113394.62035774,3.0,0.003547776726586793
1087,95116340.35991469,2.0,-0.0007686304188442294
1088,95115602.94196561,9.0,0.0
1089,95099615.23493895,1.0,0.0
1090,95099614.93614167,6.0,-0.003074594390048424
1091,95086453.7091909,2.0,-0.0007686849574259358
1092,95085105.4014813,9.0,-0.004612218832045767
1093,95070182.20312066,4.0,0.04021194058094
1094,95070178.60492219,10.0,0.0
1095,95022648.01140761,1.0,0.0
1096,95022647.56160404,6.0,0.001182228737617308
1097,95022417.85185075,0.0,0.00827540549487
1098,95029887.99630506,3.0,0.0011820051535438305
1099,95030420.6626212,5.0,0.0
1100,95029886.9283027,6.0,0.0011820051535438305
1101,95013165.66877875,8.0,0.0005909886057420266
1102,95010244.19743115,9.0,0.001181949270734339
1103,95005381.98369336,10.0,0.0
1104,94998598.1352373,3.0,0.0
1105,94998595.88833675,4.0,0.028366111951579998
1106,94998593.6414362,7.0,0.00023631723225170376
1107,94994068.6587974,9.0,0.012997140629055
1108,94986278.43492687,5.0,0.0
1109,94976401.16082218,1.0,-0.0003071833648389255
1110,94975289.72043008,10.0,0.0
1111,94951316.63824512,10.0,0.0
1112,94951328.62478621,1.0,-0.003993478106759701
1113,94925076.83830945,10.0,0.0165461163901
1114,94936036.12861633,5.0,0.0
1115,94918085.94229768,3.0,0.0035456801796507342
1116,94921449.35733725,10.0,0.009454476694714664
1117,94906697.59335244,2.0,0.002363395726978634
1118,94913427.2155725,6.0,-0.0030721240192865826
1119,94903574.90269193,2.0,0.0011816420097343627
1120,94906518.16121703,6.0,-0.027649116173549
1121,94864931.54041709,8.0,0.0100477563951025
1122,94896108.92685142,10.0,0.004726456339354535
1123,94894484.00169931,7.0,0.0
1124,94894484.30720672,2.0,0.0011815582390051205
1125,94897847.08091563,6.0,-0.0030719062359718663
1126,94887993.37916416,10.0,-0.0030720514214133132
1127,94879824.71676463,3.0,0.0
1128,94879822.47332975,7.0,0.0
1129,94877450.85020009,10.0,0.0
1130,94856107.42784467,1.0,-0.002457699215426
1131,94839963.73247318,8.0,0.0017727143802603873
1132,94845002.07416806,1.0,-0.0003072487060106211
1133,94843135.20026858,9.0,0.0
1134,94839167.26183008,1.0,0.0
1135,94839166.85081634,8.0,-0.0007681399196401983
1136,94835142.27278097,2.0,0.0
1137,94835141.29886384,0.0,0.0
1138,94835139.83798817,2.0,-0.0007681580751126016
1139,94834591.91816448,7.0,0.00023636191736731152
1140,94831725.77643049,7.0,-0.00030726323004504064
1141,94827631.77363065,5.0,0.0
1142,94816329.60502014,7.0,0.0030736493675370003
1143,94826513.89485946,10.0,0.007090857521041549
1144,94807121.5075947,9.0,0.0
1145,94807128.03669478,3.0,0.0035451773770400763
1146,94810487.33799002,1.0,-0.0006144538450633119
1147,94808470.18770823,5.0,0.0
1148,94813512.50287531,2.0,-0.0030720514214133132
1149,94810486.60929143,2.0,-0.008448940042065249
1150,94804246.36590946,2.0,-0.0030731407498477145
1151,94802544.30076852,3.0,0.007092533925954999
1152,94803820.21113712,6.0,0.001181921331316893
1153,94783597.90735534,7.0,0.002600165465074
1154,94796064.58521065,6.0,-0.007680310048203001
1155,94777496.76066068,0.0,0.0011817257923429914
1156,94778387.0814625,7.0,0.00118169786349
1157,94780670.24175814,4.0,0.004726232956020482
1158,94780668.18694293,5.0,0.0
1159,94780668.18694293,8.0,-0.0007679221208822806
1160,94768261.84493196,3.0,0.0
1161,94768261.28477378,2.0,-0.0007679402660604184
1162,94768051.19039269,8.0,0.0076795841209825
1163,94766641.70420499,9.0,-0.0184253419318215
1164,94732807.51390158,1.0,-0.0009215283192739454
1165,94728816.75909865,0.0,0.017722954771014997
1166,94738791.57594448,10.0,-0.027638012897742002
1167,94685361.19231515,1.0,0.0
1168,94685360.74450299,4.0,-0.0030715433323946773
1169,94685356.7141936,5.0,0.0
1170,94685356.7141936,7.0,-0.0003071543332394677
1171,94680399.17826885,3.0,-0.0015358079531258007
1172,94680287.09668145,5.0,0.0
1173,94680398.95444147,2.0,0.0
1174,94680398.89848462,1.0,-0.0003071615906251602
1175,94680323.37770955,2.0,0.001181418647511201
1176,94680436.59592071,5.0,0.0
1177,94680323.33993867,10.0,0.002362837295022402
1178,94636422.98625952,7.0,0.003780450346146
1179,94672217.82057631,9.0,-0.018422730815553998
1180,94645389.69005194,8.0,0.0
1181,94645392.28384437,10.0,-0.012285302525577578
1182,94636455.85452549,2.0,-0.0007679039765629003
1183,94634777.69667794,5.0,0.0
1184,94628069.53962846,2.0,0.0
1185,94628068.70068958,1.0,-0.0003071978826975075
1186,94626936.4475058,2.0,0.0
1187,94626935.88122207,7.0,-0.0006144102842826628
1188,94622025.74001257,1.0,-0.0049155145929344005
1189,94607802.43943928,9.0,-0.0076833967706080005
1190,94585738.22722876,9.0,-0.0153686102047595
1191,94559620.76593383,4.0,-0.003074448964147659
1192,94559616.9648537,3.0,-0.001537260837688459
1193,94559616.9648537,6.0,0.001182536303867554
1194,94537097.49881549,4.0,0.00236501667336686
1195,94537095.2612937,1.0,-0.0015372244820738
1196,94537095.2612937,0.0,-0.01383665649613
1197,94537095.2612937,6.0,-0.0184528034066675
1198,94500044.18988025,7.0,-0.0021534384021956003
1199,94489071.79014589,7.0,-0.0018461101512386
1200,94478961.9722301,5.0,0.0
1201,94470977.85603896,9.0,-0.0015388621889689258
1202,94459629.09608586,7.0,0.001420521805008
1203,94469646.50423922,0.0,0.00118360003787954
1204,94470559.12795958,8.0,-0.002307965439697912
1205,94459845.1443374,4.0,-0.009232517399742068
1206,94459842.6532851,5.0,0.0
1207,94459842.6532851,5.0,0.0
1208,94459842.6532851,5.0,0.0
1209,94459842.6532851,10.0,0.007102272727266268
1210,94419326.00013189,4.0,-0.006154865894941743
1211,94419321.5253652,9.0,-0.0030775786558090443
1212,94393483.67724745,6.0,0.0023674802907214243
1213,94385040.65394852,5.0,0.0
1214,94388393.02751209,0.0,0.011836280567190001
1215,94396772.28439614,2.0,0.0
1216,94396771.86513992,5.0,0.0
1217,94397400.43518308,7.0,0.0
1218,94394008.86624968,5.0,0.0
1219,94382961.21865985,6.0,0.030776515151520002
1220,94407006.3226096,5.0,0.0
1221,94407006.3226096,3.0,0.0011829839587362834
1222,94407760.70076041,5.0,0.0
1223,94397178.23112759,9.0,-0.0015383523063450255
1224,94380070.08508298,7.0,-0.003999810659848901
1225,94358114.27494234,2.0,0.0100617912355875
1226,94378116.5487164,9.0,-0.012305944717911002
1227,94353312.67356911,2.0,0.0
1228,94353311.82060915,6.0,0.0011834879757643968
1229,94344987.19974983,10.0,-0.024615967241827002
1230,94317046.99710244,1.0,0.0028408418361310006
1231,94341163.70863158,3.0,0.010650131351615
1232,94350205.63225093,0.0,-0.004614074109132171
1233,94348697.30446899,1.0,0.00189308786294
1234,94352314.77768555,6.0,0.0224761634372
1235,94359009.37810457,3.0,-0.024594428416025
1236,94348270.07767004,9.0,-0.012301868937774001
1237,94320164.01327579,7.0,-0.0055368889309539
1238,94290982.66004829,10.0,-0.040005681280175
1239,94247130.0985846,1.0,-0.0012313229618058366
1240,94239094.24984425,5.0,0.0
1241,94235076.54879129,2.0,-0.0007696862048561792
1242,94233568.90596896,0.0,0.001184160666922729
1243,94234320.71752517,10.0,-0.027708703374768
1244,94183025.49331413,5.0,0.0
1245,94216501.27278514,0.0,-0.0092349222135365
1246,94209803.88405643,10.0,-0.006157489638835001
1247,94181797.51760918,10.0,0.0047367548492438525
1248,94186270.45030403,4.0,0.004736530491422641
1249,94186265.9869128,10.0,-0.009235797001916346
1250,94132485.88999984,0.0,0.0035524820007570845
