,date,value,action,reward
0,,100000000.0,3.0,-88.89415669077499
1,,100000000.0,9.0,-35.570310647374995
2,,99967888.30922458,3.0,85.97381652593751
3,,100002272.94285037,3.0,-17.77546038442268
4,,99998715.91178563,2.0,4.444181085569432
5,,100002272.94285037,3.0,-82.95214846065
6,,99985673.46454826,3.0,-29.635600654349997
7,,99979745.07944036,7.0,4.149475980462499
8,,99984705.08320943,3.0,-47.414712785374995
9,,99973322.76373145,3.0,62.24361558342499
10,,100003201.35236117,1.0,1.1850026070070463
11,,100006046.93223065,7.0,-9.479571523365001
12,,99987769.17242658,6.0,-29.6292784678
13,,99948546.79096115,3.0,-148.16395230302498
14,,99877423.0319225,7.0,-1.1860145168185454
15,,99869341.3530634,8.0,26.685959627106246
16,,99922995.68172526,6.0,77.059869591
17,,100024376.53997344,3.0,2.962015118124217
18,,100029237.25101861,10.0,-11.847779726070762
19,,99972011.72314012,1.0,0.0
20,,99972011.72314012,8.0,-32.582166299375
21,,99873463.53779167,7.0,-27.257643991465002
22,,99683091.07271641,3.0,-11.857613773813558
23,,99666971.68670583,3.0,41.5036167437375
24,,99779807.38877964,1.0,0.0
25,,99779807.38877964,3.0,0.0
26,,99779807.38877964,3.0,-71.12544157045
27,,99683091.07271641,7.0,0.5928806886879023
28,,99686388.39230168,3.0,0.0
29,,99686388.39230168,9.0,0.0
30,,99661390.7637682,3.0,-11.857332574471968
31,,99642425.60669178,3.0,2.964473746619456
32,,99651908.18522996,6.0,-17.78642066069258
33,,99594905.53700602,3.0,-17.7876861777726
34,,99562900.5172593,3.0,0.0
35,,99562900.5172593,8.0,-50.4020303123625
36,,99358959.51856214,3.0,5.9320425208897465
37,,99381482.12851834,6.0,-11.863522042410146
38,,99331589.18685806,3.0,11.864085041751737
39,,99381379.81558734,1.0,1.1862959096498038
40,,99406275.12995195,9.0,-65.243179122175
41,,99231304.63760126,3.0,0.0
42,,99231304.63760126,3.0,0.0
43,,99231304.63760126,3.0,-35.596478321724994
44,,99149501.25678504,3.0,-5.9335912467595175
45,,99135867.35998225,4.0,5.93373208013226
46,,99149501.25678504,9.0,-29.667956233825
47,,99050400.5549612,3.0,-77.145841245725
48,,98857732.55928421,7.0,-22.55728362816
49,,98566629.89145935,7.0,2.9694032687200003
50,,98638108.42858589,3.0,26.721455547374998
51,,98775768.94022548,2.0,16.3262882925625
52,,98944020.67667377,3.0,17.8058450654125
53,,99035794.35110009,10.0,5.93443634722135
54,,99003468.48559248,3.0,0.0
55,,99003468.48559248,3.0,29.6714774022
56,,99180162.35502541,3.0,8.899330770334446
57,,99233170.5158552,3.0,59.3246482048125
58,,99586558.25472093,6.0,62.261331562337496
59,,99957522.28501523,1.0,-10.668057465264999
60,,99787824.43140066,3.0,-136.34315794465002
61,,99354152.13883007,8.0,20.75919335705625
62,,99613931.44136858,8.0,2.964614362957474
63,,99641515.3467164,3.0,0.0
64,,99641515.3467164,3.0,0.0
65,,99641515.3467164,8.0,13.3401318597875
66,,99814724.82300949,8.0,17.78304682868125
67,,100056950.28128242,1.0,1.7777988479850129
68,,100120631.34946644,10.0,29.627873903749997
69,,100188622.35312796,10.0,35.549235691425004
70,,100294430.30314445,6.0,8.886045354372651
71,,100350888.69595766,6.0,8.885413704862177
72,,100410901.25408435,3.0,0.0
73,,100410901.25408435,3.0,56.270286919225
74,,100949299.11574316,3.0,8.88078435087869
75,,101034309.30442595,3.0,23.680409197475
76,,101261003.14091396,6.0,29.5949049411625
77,,101531210.76609278,10.0,0.0
78,,101481215.50015688,3.0,14.79394986625
79,,101640653.28884292,3.0,-17.750639023011992
80,,101544990.61563134,6.0,0.0
81,,101519992.98255134,1.0,10.05940969017
82,,102082200.28346467,6.0,73.9364974211
83,,102913552.69092059,9.0,-11.822846468528825
84,,102817682.48287702,3.0,-65.028730875625
85,,102427883.33350706,1.0,-13.009130043989998
86,,102038084.18413687,1.0,-20.110251496440004
87,,101435667.31692839,3.0,62.13017751479999
88,,102179829.32936239,3.0,-100.54174256579999
89,,101577412.46215391,0.0,-29.582998059349997
