,date,value,action,reward,balance,coin
0,,100000000.0,9.0,-3.333246414602542,-100020000.0,9.482043380348465
1,,99908884.67464739,2.0,-0.17311358785872316,199787785.57235986,-4.7383867524139145
2,,99893116.05796972,5.0,-1.03168579831125,199787785.57235986,-4.7383867524139145
3,,99824409.45005971,2.0,-0.3866731448344665,199628840.12156218,-4.731799561541474
4,,99811528.37084478,8.0,-0.38670063996187815,-19962.884012147784,4.7315254027421085
5,,99798662.77493675,7.0,-0.7976631194748236,49884359.59176374,2.365289568765832
6,,99767133.95225075,3.0,-0.48867445885402966,299276460.1525258,-9.461308608762726
7,,99765845.51954618,5.0,-0.24896855882775,299276460.1525258,-9.461308608762726
8,,99732730.93941551,3.0,-0.061933097840315234,299158291.8991374,-9.457597585587399
9,,99730660.4106487,7.0,0.3723739122186665,49840400.90915498,2.3647988146598227
10,,99730561.50203326,2.0,-0.7422145328721296,199446160.93185705,-4.72723901512221
11,,99710872.19080865,2.0,-0.031168831168959785,199401799.76552415,-4.726081722950453
12,,99709831.90160729,6.0,-0.23887894661985967,74769911.98362154,1.181732150156529
13,,99694415.62864797,2.0,0.9817876869825529,199376369.36536855,-4.726757965467035
14,,99741038.21128891,9.0,-1.3423075098440236,-99770949.95204657,9.463545539284492
15,,99706394.6977616,4.0,-5.64316246412193,398775719.13817203,-14.19072439183456
16,,99528818.5253607,1.0,-1.2248109069355093,149258326.65705353,-2.3599008541875683
17,,99463238.68326874,5.0,-0.035544181417490606,149258326.65705353,-2.3599008541875683
18,,99462058.73284164,3.0,-1.0578124259514796,298361304.15998596,-9.427236503752585
19,,99441900.31255454,1.0,-0.3,149137986.43343145,-2.356387296807055
20,,99417036.27715418,1.0,0.07585424516004935,149115611.46890175,-2.3557981156170276
21,,99420050.21996056,6.0,-0.5588237734059878,74557582.60759002,1.1782418845693359
22,,99399045.38090761,1.0,-0.2288472027888544,149091113.97281504,-2.35727097922327
23,,99393948.55334045,5.0,-0.49804340092484994,149091113.97281504,-2.35727097922327
24,,99377447.65648589,7.0,-0.3,49678783.58922847,2.356088282237272
25,,99367507.41747142,7.0,-0.3,49673816.46098201,2.3558526142741987
26,,99357570.16971773,7.0,-0.7267099741577576,49668848.830979496,2.355617017229373
27,,99333500.21373498,3.0,-1.3423055944216251,297975667.4760239,-9.422866242676498
28,,99303955.61543262,6.0,-0.15,74455616.94149801,1.1774800276920012
29,,99281605.84535617,4.0,-1.7999999999999998,397094156.30078065,-14.126580228422904
30,,99249338.76471215,2.0,-0.457697780307247,198458968.11379427,-4.707329670115356
31,,99214336.67875223,1.0,-0.33557724232792935,148806619.83815092,-2.3529463709802263
32,,99198275.02558932,8.0,-0.813415704223518,-14880.661983817816,4.705019329124164
33,,99176336.83461182,2.0,-0.3865264206433155,198332836.91379052,-4.704313482336202
34,,99163556.54940222,1.0,-0.3,148730459.71823943,-2.352020980275663
35,,99148681.44353831,7.0,-0.9047638813119752,49564425.109869525,2.351668163552532
36,,99118776.65224847,1.0,-0.37119162870170197,148668253.60438585,-2.3519071908752958
37,,99106513.37107074,0.0,-0.11440587481615683,123885620.22502747,-1.1757523059254822
38,,99110167.63456571,1.0,-0.4423832574030709,148657818.39820778,-2.3517029146394672
39,,99098031.17509565,7.0,-0.22882936319646965,49539104.707266755,2.3511917807510594
40,,99090471.48659533,6.0,-0.3457099644127884,74310421.2164814,1.17545043281845
41,,99076574.11074974,7.0,-0.3,49530856.61137991,2.3511847483506902
42,,99069143.66675478,5.0,-0.0,49530856.61137991,2.3511847483506902
43,,99069143.66675478,2.0,-0.17279954436531397,198123426.59043735,-4.702016833183264
44,,99068388.97418211,1.0,-0.2643948923646948,148587724.5380628,-2.3513253025937417
45,,99054705.71362305,1.0,-0.3356059527200416,148572152.53326645,-2.3510563399226965
46,,99043624.14828497,5.0,-0.17800773740294998,148572152.53326645,-2.3510563399226965
47,,99049501.78913477,1.0,0.13576777914924784,148564347.9435383,-2.3511560432286074
48,,99054879.56325191,1.0,0.3139884839130703,148572415.65406168,-2.3520094874332638
49,,99067319.96256635,5.0,-0.1781641961232,148572415.65406168,-2.3520094874332638
50,,99061439.93884775,1.0,-0.6206895323151568,148582255.73870316,-2.3529474344753747
51,,99040947.50582415,5.0,-0.39183091902149997,148582255.73870316,-2.3529474344753747
52,,99028006.29493454,8.0,-0.17270245245825697,-14858.22557388246,4.702072899263291
53,,99027254.28805844,8.0,-0.5287938851569605,-19806.936680167913,4.7013674977120825
54,,99009798.03512713,6.0,-0.15,74244970.32089728,1.1751067939983755
55,,98997419.82967906,7.0,0.04668510254459782,49491284.79889717,2.3499197642821654
56,,99001744.31255811,6.0,-0.09660935497645551,74243882.1448594,1.17473235930227
57,,98996080.32153788,8.0,0.6863743147998403,-12374.827849816531,4.69832611098635
58,,99030688.75479792,6.0,0.1862755271459063,74260636.49252132,1.1744347709351999
59,,99030640.24631561,5.0,-0.32004172395795,74260636.49252132,1.1744347709351999
60,,99025355.2898464,1.0,0.43178396130222235,148530605.19512537,-2.348074722923349
61,,99044930.4095158,10.0,0.9908540925264651,-198124522.86563304,14.098922478222889
62,,99108960.82026193,0.0,-0.1855789298927252,123913446.64967549,-1.1752793949846068
63,,99135031.16521502,10.0,-1.7999999999999998,-198302280.68132806,14.10639346846488
64,,99102812.81431699,10.0,-1.7999999999999998,-198265096.98182786,14.101808966605843
65,,99043341.46112311,1.0,-0.6201951809513635,148530329.1807673,-2.348891084312553
66,,98998088.44032633,1.0,-0.7268358032007388,148487229.53199345,-2.3473168569134875
67,,98974101.4106888,0.0,-0.20333929883609433,123720103.72363788,-1.173040289789376
68,,98974818.81053099,1.0,-0.4777850201468422,148454804.94636464,-2.3459307610934106
69,,98961530.71419641,3.0,-2.0532669747598593,296859850.5090232,-9.381351412650448
70,,98908645.02639243,10.0,-1.1602687140117205,-197866757.76684096,14.06250729030958
71,,98880271.07327178,0.0,-0.20331781347739594,123627541.5376969,-1.1714561543132378
72,,98905716.58514749,1.0,-0.3,148351157.40939674,-2.3433486527151297
73,,98898299.11682299,10.0,1.8758795934319845,-197831213.00921032,14.059037474848674
74,,98997245.19726977,1.0,-0.4065800691517653,148461235.0878241,-2.344461829140098
75,,98959095.79644552,7.0,-0.015863506121337,49469649.72950378,2.3433918822715554
76,,98958571.19525562,5.0,-0.35513885929394995,49469649.72950378,2.3433918822715554
77,,98970288.15466699,1.0,-0.3,148445533.65375024,-2.3426583699355454
78,,98960389.57641675,6.0,-0.06124517717241975,74212869.65816543,1.1712120337114675
79,,98955895.08235389,6.0,-0.20324659187732907,74211973.11184594,1.1710202485368018
80,,98949190.35206161,8.0,-0.6,-12368.64075923711,4.68409620829187
81,,98936821.71130237,5.0,-0.6035645814101999,-12368.64075923711,4.68409620829187
82,,98976636.52907285,1.0,-1.1873266928501054,148450107.06126583,-2.3417554660737436
83,,98932516.85340348,5.0,-0.07093707881117295,148450107.06126583,-2.3417554660737436
84,,98934858.60886955,7.0,-0.6901333680152247,49457531.03665909,2.339493925343932
85,,98912093.12450448,1.0,0.07526077392485997,148358248.6258917,-2.3395641497824986
86,,98915069.66646326,8.0,-1.8064944282774211,-14835.824862599373,4.680486888895037
87,,98860449.70304506,5.0,-0.7455621301775999,-14835.824862599373,4.680486888895037
88,,98909594.81537846,3.0,1.0110359348011315,296699110.0841083,-9.359569900440345
89,,98959476.79750511,10.0,-2.8648814313435857,-197968415.40137812,14.052086448265976
90,,98874884.77501652,0.0,-0.30978307178868286,123620818.42666888,-1.1701446753179545
91,,98896831.58187582,1.0,-0.26450021297735804,148337830.13255015,-2.3403102745486253
92,,98890584.49674952,3.0,-0.34798494923962237,296647030.64878565,-9.360871287289635
93,,98893944.26914847,2.0,-0.6710113370100058,197758223.8352321,-4.681259343880546
94,,98861938.9364117,3.0,-1.6260579380852769,296556154.7929579,-9.359267152931146
95,,98818238.01940513,0.0,-0.3807649982250533,123540100.85998327,-1.1693082241084503
96,,98827940.85167527,9.0,-3.0451831172515984,-98850177.65584642,9.352506941579945
97,,98744912.75238386,1.0,0.1346083303749637,148092672.37389734,-2.3368811442997006
98,,98735405.72514337,5.0,-0.3906065053737,148092672.37389734,-2.3368811442997006
99,,98722552.87884971,0.0,-0.13224800605874237,123405660.04668969,-1.16823128391889
100,,98725605.94261922,0.0,-0.1855048281737731,123407007.29353587,-1.1682950622765693
101,,98724437.5128188,0.0,-0.203254721446511,123405547.03706375,-1.168225937341066
102,,98722685.31995304,10.0,-0.7351941690147217,-197477455.7316738,14.01746721063299
103,,98725643.89621189,1.0,0.22328569400401665,148053909.25216022,-2.3360381405568096
104,,98709775.60917872,5.0,-0.7811390427494999,148053909.25216022,-2.3360381405568096
105,,98735472.02872485,7.0,-0.22895746494897085,49357867.397038646,2.33837324812251
106,,98727941.7846492,7.0,0.16439515938057092,49354097.487796605,2.338084161053597
107,,98734434.96924856,7.0,-0.6195703125000273,49357342.72912768,2.337462949082589
108,,98714041.6304811,1.0,-0.3,148061191.07374996,-2.3374781944657026
109,,98704170.25850943,0.0,-0.16776124174187682,123382680.92096184,-1.1686222237042625
110,,98706054.04522264,3.0,-2.478779124834771,296095953.2621713,-9.348934840426468
111,,98641774.96494412,7.0,-0.12246514050357579,49296209.97589409,2.335214009255087
