,date,value,action,reward
0,,100000000.0,7.0,-17.778831338155
1,,99991444.70783454,7.0,-7.114062129474999
2,,99983600.0631724,7.0,17.1947633051875
3,,99999229.85100868,3.0,-17.77546038442268
4,,99997095.78409511,7.0,1.7776724342277728
5,,99994941.39402837,9.0,-82.95214846065
6,,99940076.03359033,7.0,-5.92712013087
7,,99923224.03712684,7.0,4.149475980462499
8,,99936477.76063119,7.0,-9.482942557075
9,,99908720.78994858,9.0,62.24361558342499
10,,99968358.90004537,7.0,1.1850026070070463
11,,99971893.92165223,1.0,-9.479571523365001
12,,99937755.73122904,7.0,-5.92585569356
13,,99910234.66514426,1.0,-29.632790460605
14,,99797626.96437824,6.0,-5.930072584092727
15,,99766939.01385981,7.0,10.6743838508425
16,,99868635.0476715,9.0,77.059869591
17,,100028577.17459524,6.0,2.962015118124217
18,,100011877.41778731,0.0,-5.923889863035381
19,,100003579.54420733,7.0,0.0
20,,99998580.01812977,2.0,-32.582166299375
21,,99904696.83544612,6.0,-136.288219957325
22,,99656140.3615278,7.0,-2.3715227547627116
23,,99631226.63179022,7.0,8.3007233487475
24,,99768946.82375151,8.0,0.0
25,,99756448.00917548,7.0,0.0
26,,99751448.48334509,8.0,-35.562720785225
27,,99599548.3762486,0.0,2.9644034434395117
28,,99611165.15062529,10.0,0.0
29,,99561169.89355826,7.0,0.0
30,,99556170.36785161,7.0,-2.3714665148943936
31,,99522245.77375579,7.0,0.5928947493238912
32,,99531945.94016588,7.0,-3.5572841321385162
33,,99482135.88136101,7.0,-3.5575372355545203
34,,99431614.31514287,2.0,0.0
35,,99431614.31514287,9.0,-100.804060624725
36,,99128497.64505816,7.0,1.1864085041779493
37,,99156692.57031095,2.0,-5.931761021205073
38,,99123498.11962163,3.0,11.864085041751737
39,,99189887.02100027,4.0,11.862959096498038
40,,99223081.47168958,7.0,-13.048635824435
41,,99032902.74022925,10.0,0.0
42,,98982907.48642635,7.0,0.0
43,,98977907.9610461,7.0,-7.119295664345
44,,98854815.28645897,1.0,-1.1867182493519035
45,,98835133.09492445,7.0,0.593373208013226
46,,98850053.11044073,7.0,-5.933591246765
47,,98744269.1627903,1.0,-15.429168249145
48,,98482229.66471219,7.0,-22.55728362816
49,,98089737.87799323,7.0,2.9694032687200003
50,,98187897.76219714,9.0,26.721455547374998
51,,98359275.6560353,1.0,6.530515317025
52,,98599290.17876601,7.0,3.5611690130825
53,,98726632.13359225,7.0,0.593443634722135
54,,98743926.899135,7.0,0.0
55,,98738927.3738786,7.0,5.93429548044
56,,98961618.19288504,4.0,17.798661540668892
57,,99029925.29616392,2.0,29.66232410240625
58,,99485305.9846896,5.0,-249.04532624934998
59,,99963455.7076416,1.0,-10.668057465264999
60,,99758534.39780498,7.0,-27.268631588930003
61,,99224393.35391974,8.0,20.75919335705625
62,,99542284.35896802,8.0,2.964614362957474
63,,99578169.93610299,4.0,0.0
64,,99578169.93610299,7.0,0.0
65,,99573170.41041887,9.0,26.680263719575
66,,99778709.06938505,7.0,7.1132187314725
67,,100083936.54760838,0.0,8.888994239925063
68,,100161493.29861069,7.0,2.962787390375
69,,100286940.13928294,9.0,17.774617845712502
70,,100425587.99632192,1.0,1.7772090708745303
71,,100507410.73986697,7.0,1.7770827409724355
72,,100584944.79039717,6.0,0.0
73,,100559947.1596725,3.0,56.270286919225
74,,101105167.92650247,7.0,1.776156870175738
75,,101186966.35239172,1.0,4.736081839495
76,,101418427.55838513,7.0,5.9189809882325
77,,101705122.13179064,7.0,0.0
78,,101700122.60519719,7.0,2.9587899732500005
79,,101843337.16052556,4.0,-35.501278046023984
80,,101754408.71137238,4.0,0.0
81,,101754408.71137238,10.0,100.59409690169998
82,,102248578.96250796,7.0,14.787299484220002
83,,103049737.76328325,3.0,-11.822846468528825
84,,102985245.09707665,4.0,-130.05746175125
85,,102630535.43294072,1.0,-13.009130043989998
86,,102275825.76880479,7.0,-20.110251496440004
87,,101718616.5289321,3.0,62.13017751479999
88,,102400757.93917656,10.0,-201.08348513159999
89,,101758336.26047134,8.0,-14.791499029674998
90,,101568636.08219647,8.0,13.313924589931249
91,,101880425.28636289,3.0,-5.916039566483677
92,,101844393.28406215,7.0,-7.099415481455001
93,,101621781.86045599,4.0,5.917019715528937
94,,101658050.50993943,7.0,1.775063902298424
95,,101762566.9573009,1.0,7.691397467755001
96,,102237136.17801595,2.0,-38.4451594586875
97,,101762566.9573009,9.0,-76.91397467752499
98,,101247617.30823445,7.0,6.510108422895
99,,101659796.60753918,1.0,-1.183347927957712
100,,101621871.25973535,2.0,2.95843983716404
101,,101697721.95534301,7.0,1.7749798835620114
102,,101807208.46403623,7.0,2.9580897839374996
103,,101994202.23218584,1.0,-18.92953480668
104,,101379823.68864894,7.0,-26.037968091649997
105,,100524846.07108474,9.0,5.920803334585889
106,,100579487.49628377,10.0,82.887320608175
107,,101120120.5590887,8.0,-26.633522727274997
108,,100722605.39986396,7.0,0.0
109,,100717605.8734498,7.0,0.5919821931765767
110,,100755859.52644992,2.0,13.3192839553
111,,101145138.14117765,8.0,7.398025614912499
112,,101351864.43217874,8.0,-8.876580031250136
113,,101206055.23532653,3.0,5.91814028358395
114,,101294928.82225728,3.0,-5.917860101789519
115,,101250492.0287919,2.0,-2.9590000946849706
116,,101206055.23532653,7.0,-1.18362805671679
117,,101156382.18970084,7.0,0.591828038443154
118,,101196292.91345549,9.0,0.0
119,,101171295.28071165,1.0,-2.3672561134391317
120,,101079107.52401376,10.0,-23.673681967761876
121,,100932189.76565862,8.0,-29.593503634074995
122,,100429159.78321505,8.0,5.9201022993699
123,,100615241.47462893,7.0,0.0
124,,100610241.94819212,3.0,-17.758624772101772
125,,100460596.22265625,6.0,-65.11958323465
126,,99873873.68036318,7.0,1.184300907175473
127,,99971479.67631483,8.0,-26.645508159450003
128,,99491926.90888548,1.0,1.7767459490170001
129,,99647611.55944347,9.0,-35.5323936989
130,,99304138.14841366,10.0,-71.07488924159999
131,,98921452.12903547,7.0,-2.3694997985934663
132,,98805081.783741,2.0,1.4810075590621086
133,,98860767.1933384,8.0,4.442917397276536
134,,99017101.77386665,9.0,17.77040634995
135,,99336879.09729576,7.0,0.0
136,,99331879.57110596,1.0,0.5922626803434028
137,,99389578.96851826,3.0,-59.2248649673
138,,98812584.99439478,0.0,0.0
139,,98812584.99439478,9.0,0.0
140,,98787587.36395073,7.0,0.0
141,,98782587.83786201,6.0,23.6955594521625
142,,99240037.47903442,7.0,-2.369106846716873
143,,99113952.31358242,10.0,29.615238817275
144,,99378517.24573135,8.0,-14.805865491662498
145,,99048497.06339121,7.0,-1.1846095526901745
146,,98979756.34196281,8.0,-20.731158338649998
147,,98516922.9280262,7.0,-7.109004739335
148,,98124500.5165205,1.0,-7.110015642035
149,,97737077.63108015,8.0,-23.7034227742375
150,,97203274.28444338,7.0,-1.185395922237431
151,,97132874.61294127,7.0,0.0
152,,97127875.087111,7.0,2.3708480523465525
153,,97386372.82236433,7.0,0.0
154,,97381373.29648876,9.0,14.8163952302875
155,,97692859.11317682,7.0,-2.3703422774246086
156,,97552792.1403637,7.0,-26.075001185225
157,,96056835.69852066,1.0,5.336305853334999
158,,96666772.61867523,7.0,7.7063524055674995
159,,97545875.62965393,7.0,1.1852273265999802
160,,97677365.96955872,1.0,0.0
161,,97677365.96955872,7.0,0.5925855693589277
162,,97740848.41076183,2.0,17.7771457014875
163,,98562632.01637888,8.0,-5.924030236248434
164,,98411984.46086836,7.0,-18.957795208415
165,,97298003.45323801,2.0,22.224592845449997
166,,98337673.59221506,0.0,-5.924451395800112
167,,98268362.24961662,1.0,0.0
168,,98268362.24961662,7.0,-5.924591795625
169,,97915621.0922327,7.0,-10.665529010235
170,,97282553.52402163,7.0,0.0
171,,97277553.99814606,7.0,5.3339022829100005
172,,97904889.63633156,7.0,5.925293894575001
173,,98604854.85464716,6.0,-11.847779726070762
174,,98436494.71939945,10.0,0.0
175,,98386499.45873594,0.0,8.886255924184239
176,,98608652.22068071,8.0,5.923749496483664
177,,98894726.58782244,7.0,0.5923188096779164
178,,98964607.28479958,10.0,0.0
179,,98914612.0232377,7.0,-1.1846095526901745
180,,98832126.13294363,8.0,1.480797024194791
181,,98897706.00052881,10.0,5.923047763478629
182,,98928158.64101982,6.0,-5.922907436811675
183,,98821528.5266428,4.0,-11.846095526901745
184,,98739896.04310226,7.0,0.0
185,,98734896.51695776,8.0,-5.923188096765286
186,,98557474.24184752,8.0,4.442601587495432
187,,98794137.65679741,8.0,11.846095526912498
188,,99450809.89363384,7.0,0.0
189,,99445810.36738777,7.0,7.106310403635001
190,,100450252.46780491,7.0,-1.184048498625856
191,,100360895.99616957,10.0,-142.0891846449
192,,99270199.5524869,9.0,-53.298590548374996
193,,98454016.31821203,7.0,7.107994124054999
194,,99506774.12719631,7.0,0.5921644796069713
195,,99590157.91131306,8.0,-2.960752267938682
196,,99488683.63477564,1.0,1.7764934388153633
197,,99755610.01729155,7.0,-14.210937685034999
198,,98680062.77338934,7.0,-3.553744462081454
199,,98406715.56892967,8.0,10.36582476425
200,,99024507.66618347,8.0,-29.611730983337498
201,,98105670.91504431,3.0,0.0
202,,98105670.91504431,9.0,38.5043717271125
203,,99274314.34952593,7.0,0.0
204,,99269314.82327986,6.0,0.0
205,,99244317.19204998,10.0,17.765776009093237
206,,99481147.65661621,0.0,0.0
207,,99481147.65661621,10.0,-130.27309978915002
208,,98353403.44143295,8.0,16.288381349506253
209,,99425168.93096924,9.0,-106.58708164569998
210,,97604603.20245218,10.0,-35.544181417490606
211,,97248237.75587273,9.0,-65.1689653538
212,,96086848.98463726,7.0,-20.148386943845
213,,94321578.92702961,6.0,-82.997391510525
214,,92830347.26457596,0.0,-5.930353923516707
215,,92725616.2621603,8.0,-5.9304946032484605
216,,92502469.34450912,7.0,-7.11693117927
217,,91864102.1214838,7.0,-10.67691650651
218,,90906915.66648102,7.0,-5.932887180215
219,,90371736.82504654,7.0,4.1535138727325
220,,91110649.74777412,1.0,0.0
221,,91110649.74777412,3.0,26.696725201687496
222,,92067108.60953999,6.0,-53.382049396199996
223,,91074975.7104311,10.0,0.0
224,,91024980.45651531,2.0,5.932605600375562
225,,91464310.52398491,1.0,8.3048595292325
226,,93001965.76012802,10.0,5.930072584092727
227,,93064175.05008698,7.0,-4.743945539503746
228,,92609408.55177021,1.0,0.5930494603234582
229,,92721850.29494762,2.0,-17.7910617705625
230,,92047199.83588028,7.0,0.5931198101993829
231,,92154879.30147839,0.0,-23.72422955565501
232,,91704163.33706951,7.0,0.5931620281396377
233,,91812080.06751251,2.0,-26.69165796715
234,,90795833.76429272,2.0,-5.932746386952403
235,,90570001.2524662,7.0,3.5598167880950005
236,,91243923.1893034,8.0,5.932183280737966
237,,91686411.55718231,1.0,-9.49059245023
238,,90776437.19429779,2.0,-11.865492773918684
239,,90321450.01285553,10.0,53.399786400825
240,,91316535.83230877,2.0,2.9660212604448732
241,,91548776.07071018,1.0,-1.1863522042410146
242,,91432655.95150948,10.0,5.931901767730619
243,,91501153.57693863,1.0,0.5931761021205073
244,,91619646.45684624,3.0,17.7948608441875
245,,92330603.73629189,7.0,-9.489241572365
246,,91375763.32317829,7.0,-3.5591410606217178
247,,91013861.63667679,4.0,29.6616202363
248,,91608698.57176495,7.0,-4.7452962251171025
249,,91126880.43897915,0.0,14.830458201825
250,,91722903.69812393,3.0,-5.93147954824902
251,,91603699.04629517,7.0,-2.372648112558551
252,,91359815.68754387,1.0,-1.1863803535405726
253,,91240373.77090359,8.0,0.0
254,,91227874.95731258,7.0,-14.236902050109999
255,,89779606.6007576,0.0,-1.0
